stars,publishedAtDate,name,text,title,subTitle,description,price,totalScore,likesCount,isLocalGuide,reviewId,categoryName,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewImageUrls/4,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewUrl,reviewerId,reviewerNumberOfReviews,reviewerPhotoUrl,reviewerUrl,reviewsCount,scrapedAt,state,street,temporarilyClosed,url,website,categories/0,categories/1,categories/2,categoryName.1,genre,keywords,keywords_only,sentiment,sent_score_0,label,placeId,text_length
5.0,2019-06-04T03:08:03,c dyas,"This may have been my favorite weekend getaway ever. From the beautiful presentation, to the helpfulness and hospitality of the staff, my family enjoyed every second of it and are looking to go back before Summer's end",Hilton Sandestin Beach Golf Resort & Spa,,"Upmarket beach property offering gulf views, pools & a posh spa, as well as 8 bars & restaurants.",4-star hotel,4.5,0.0,True,ChdDSUhNMG9nS0VJQ0FnSUM0ak15bmpnRRAB,Resort hotel,https://lh5.googleusercontent.com/p/AF1QipPXIZ_A7XC6GKFE8Pg6Q4i8FX7V56x1TjCdgbuI=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipPtCtq-wJSosbRp1MEJUB3e0HEzlzCJjFdw9h1P=w256-h256-p-k-no,,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM0ak15bmpnRRAB!2m1!1s0x0:0x2eefb388f67692ce!3m1!1s2@1:CIHM0ogKEICAgIC4jMynjgE%7CCgsIk8HX5wUQ-JHnAQ%7C?hl=en-US,110850106305647778157,39.0,https://lh3.googleusercontent.com/a/AGNmyxanFCDtg2xVeoHXoKqrwY0F_wAGkZcEVfv0xTad=s120-c-c0x00000000-cc-rp-mo-ba3-br100,https://www.google.com/maps/contrib/110850106305647778157?hl=en-US,4435,2023-03-26T11:32:39.099Z,Florida,4000 S Sandestin Blvd,False,"https://www.google.de/maps/place/Hilton+Sandestin+Beach+Golf+Resort+%26+Spa/@32.3925389,-86.2624499,7z/data=!4m9!3m8!1s0x88915944d557ed57:0x2eefb388f67692ce!5m2!4m1!1i2!8m2!3d30.3698031!4d-86.3274611!16s%2Fg%2F1td4384c?hl=en",https://hiltonsandestinbeach.com/?utm_source=google&utm_medium=listing&utm_campaign=hilton+sandestin+beach+golf+resort+and+spa,Resort hotel,Event venue,Hotel,Resort hotel,hotel,"[('hospitality', 0.3504), ('weekend', 0.2684), ('presentation', 0.2481), ('summer', 0.2175), ('enjoyed', 0.2135)]","['hospitality', 'weekend', 'presentation', 'summer', 'enjoyed']","[{'label': 'positive', 'score': 0.9386823177337646}]",,real,ChIJV-1X1URZkYgRzpJ29oiz7y4,37
4.0,2020-03-14T23:34:24,Clay Ogata,"A little dated and could use a little more variety of restaurants and more local cuisine.
But, great location and views.
Breakfast options are not good, and my Hilton Honors status didn't get me squat outside of choosing a good room.",Hilton Sandestin Beach Golf Resort & Spa,,"Upmarket beach property offering gulf views, pools & a posh spa, as well as 8 bars & restaurants.",4-star hotel,4.5,1.0,True,ChZDSUhNMG9nS0VJQ0FnSUNjcWFycGV3EAE,Resort hotel,https://lh5.googleusercontent.com/p/AF1QipNvQD52yeCl2ZNhDBjBXdC7baUiFizQI8qGFTq5=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipM07wzEQTUQIMlFPNpfvpx2SVLT7P4bUgw40fuD=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipPDaGHJMI_-jI6jwerbkoTExdOcIu96nrJFY8XJ=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipPLmbzDGQvMeofsVd2l1ebk5OJPbcNU7Auc7CAE=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipMoFORstUROD0Y9p71T6GjSu_BlJQGgAa1IPnrR=w256-h256-p-k-no,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNjcWFycGV3EAE!2m1!1s0x0:0x2eefb388f67692ce!3m1!1s2@1:CIHM0ogKEICAgICcqarpew%7CCgwIgNS18wUQkOvl4AI%7C?hl=en-US,115901091475380193393,642.0,https://lh3.googleusercontent.com/a/AGNmyxZLVANeOzDt_SKOEpE_4UE0PWaszpQFs_0hM7kr=s120-c-c0x00000000-cc-rp-mo-ba5-br100,https://www.google.com/maps/contrib/115901091475380193393?hl=en-US,4435,2023-03-26T11:32:39.099Z,Florida,4000 S Sandestin Blvd,False,"https://www.google.de/maps/place/Hilton+Sandestin+Beach+Golf+Resort+%26+Spa/@32.3925389,-86.2624499,7z/data=!4m9!3m8!1s0x88915944d557ed57:0x2eefb388f67692ce!5m2!4m1!1i2!8m2!3d30.3698031!4d-86.3274611!16s%2Fg%2F1td4384c?hl=en",https://hiltonsandestinbeach.com/?utm_source=google&utm_medium=listing&utm_campaign=hilton+sandestin+beach+golf+resort+and+spa,Resort hotel,Event venue,Hotel,Resort hotel,hotel,"[('hilton', 0.4281), ('restaurants', 0.2777), ('cuisine', 0.2333), ('honors', 0.2019), ('room', 0.1956)]","['hilton', 'restaurants', 'cuisine', 'honors', 'room']","[{'label': 'negative', 'score': 0.7734018564224243}]",,real,ChIJV-1X1URZkYgRzpJ29oiz7y4,41
5.0,2019-11-27T01:07:58,Kenneth Wilson,The VIP Hostesses are very nice and helpful . And great atmosphere.,Harrah's Cherokee Valley River,,"This basic casino resort is 4 miles from the Cherokee Historical Museum and 5 miles from the Cherokee County Courthouse, which dates from 1926.
 The streamlined rooms feature Wi-Fi (fee), flat-screen TVs and minifridges. Some offer sofabeds.
 The no-nonsense casino offers slots, table games and a bar. Dining options include 4 casual restaurants and a coffee shop.",$57,4.2,0.0,True,ChdDSUhNMG9nS0VJQ0FnSUNNLWJ6T2x3RRAB,Hotel,https://lh5.googleusercontent.com/p/AF1QipNUnhga8C2wPVblCn6lfRRsvq1NiM5GZLRwRBBd=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipMZ-vEJVNHDyG00_CrcD7LC9_8o2axY8LYJ6uBb=w256-h256-p-k-no,,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNNLWJ6T2x3RRAB!2m1!1s0x0:0x73f9c48aaf5a71ce!3m1!1s2@1:CIHM0ogKEICAgICM-bzOlwE%7CCgwI7pj37gUQ6LH9ogE%7C?hl=en-US,114788299798430907198,75.0,https://lh3.googleusercontent.com/a-/ACB-R5S0C8uTOCK-thf7UPRBgY-9gfHyYv01bX6q4ulGxg=s120-c-c0x00000000-cc-rp-mo-ba4-br100,https://www.google.com/maps/contrib/114788299798430907198?hl=en-US,7921,2023-03-26T11:32:01.924Z,North Carolina,777 Casino Pkwy,False,"https://www.google.de/maps/place/Harrah's+Cherokee+Valley+River/@38.5830702,-84.9224389,7z/data=!4m9!3m8!1s0x885ee10ccc45f657:0x73f9c48aaf5a71ce!5m2!4m1!1i2!8m2!3d35.1149596!4d-83.9925471!16s%2Fg%2F11cnc3m9lx?hl=en",https://www.caesars.com/harrahs-cherokee-valley-river?utm_campaign=GMB&utm_source=google&utm_medium=local&utm_term=HarrahsCherokeeValleyRiverCasinoandHotel&utm_content=hotel,Hotel,,,Hotel,hotel,"[('hostesses', 0.533), ('vip', 0.4742), ('helpful', 0.1578), ('atmosphere', 0.1347), ('great', 0.091)]","['hostesses', 'vip', 'helpful', 'atmosphere', 'great']","[{'label': 'positive', 'score': 0.8928584456443787}]",,real,ChIJV_ZFzAzhXogRznFar4rE-XM,12
4.0,2020-01-01T14:24:57,Sarah Owens,Very friendly staff. They keep the environment very clean. We had a great time there on New Year's Eve!,Harrah's Cherokee Valley River,,"This basic casino resort is 4 miles from the Cherokee Historical Museum and 5 miles from the Cherokee County Courthouse, which dates from 1926.
 The streamlined rooms feature Wi-Fi (fee), flat-screen TVs and minifridges. Some offer sofabeds.
 The no-nonsense casino offers slots, table games and a bar. Dining options include 4 casual restaurants and a coffee shop.",$57,4.2,2.0,True,ChdDSUhNMG9nS0VJQ0FnSURNd2R5dmhBRRAB,Hotel,https://lh5.googleusercontent.com/p/AF1QipOwJJJzXsyMAREAl3w-zDJWVX993Qzw9IBjcf_7=w256-h256-p-k-no,,,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURNd2R5dmhBRRAB!2m1!1s0x0:0x73f9c48aaf5a71ce!3m1!1s2@1:CIHM0ogKEICAgIDMwdyvhAE%7CCgsIudey8AUQwLufcw%7C?hl=en-US,114916643626269255917,24.0,https://lh3.googleusercontent.com/a/AGNmyxZhPtrUTymb3MTBECcbKuU4Y8Lip6IvGqQP10zu=s120-c-c0x00000000-cc-rp-mo-ba2-br100,https://www.google.com/maps/contrib/114916643626269255917?hl=en-US,7921,2023-03-26T11:32:01.924Z,North Carolina,777 Casino Pkwy,False,"https://www.google.de/maps/place/Harrah's+Cherokee+Valley+River/@38.5830702,-84.9224389,7z/data=!4m9!3m8!1s0x885ee10ccc45f657:0x73f9c48aaf5a71ce!5m2!4m1!1i2!8m2!3d35.1149596!4d-83.9925471!16s%2Fg%2F11cnc3m9lx?hl=en",https://www.caesars.com/harrahs-cherokee-valley-river?utm_campaign=GMB&utm_source=google&utm_medium=local&utm_term=HarrahsCherokeeValleyRiverCasinoandHotel&utm_content=hotel,Hotel,,,Hotel,hotel,"[('staff', 0.4958), ('environment', 0.3036), ('clean', 0.2503), ('friendly', 0.2449), ('eve', 0.0731)]","['staff', 'environment', 'clean', 'friendly', 'eve']","[{'label': 'positive', 'score': 0.9334293007850647}]",,real,ChIJV_ZFzAzhXogRznFar4rE-XM,19
3.0,2020-09-29T20:04:26,Pixie Mae,Fun. But restaurants are closed only fast food. Some games are outdated. Masks required.,Harrah's Cherokee Valley River,,"This basic casino resort is 4 miles from the Cherokee Historical Museum and 5 miles from the Cherokee County Courthouse, which dates from 1926.
 The streamlined rooms feature Wi-Fi (fee), flat-screen TVs and minifridges. Some offer sofabeds.
 The no-nonsense casino offers slots, table games and a bar. Dining options include 4 casual restaurants and a coffee shop.",$57,4.2,0.0,True,ChZDSUhNMG9nS0VJQ0FnSURDd2E2dEhBEAE,Hotel,https://lh5.googleusercontent.com/p/AF1QipOE37aHfKE0qZ6HOSd9Ta5gaKX4HtGYrcco52eU=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOZILq1bPxoYwPoS5JVLxkIYt_Tea9qLam97jXw=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOG1CuRqNhwEL6SbClOWvrVqtZeR3xVuYQ_YlGD=w256-h256-p-k-no,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURDd2E2dEhBEAE!2m1!1s0x0:0x73f9c48aaf5a71ce!3m1!1s2@1:CIHM0ogKEICAgIDCwa6tHA%7CCgsIyqbO-wUQiNXicw%7C?hl=en-US,101461449811111918703,313.0,https://lh3.googleusercontent.com/a-/ACB-R5Skv9iUr6VGT51c34NYs0UdYy2E0gK0gBDWxYweLA=s120-c-c0x00000000-cc-rp-mo-ba5-br100,https://www.google.com/maps/contrib/101461449811111918703?hl=en-US,7921,2023-03-26T11:32:01.924Z,North Carolina,777 Casino Pkwy,False,"https://www.google.de/maps/place/Harrah's+Cherokee+Valley+River/@38.5830702,-84.9224389,7z/data=!4m9!3m8!1s0x885ee10ccc45f657:0x73f9c48aaf5a71ce!5m2!4m1!1i2!8m2!3d35.1149596!4d-83.9925471!16s%2Fg%2F11cnc3m9lx?hl=en",https://www.caesars.com/harrahs-cherokee-valley-river?utm_campaign=GMB&utm_source=google&utm_medium=local&utm_term=HarrahsCherokeeValleyRiverCasinoandHotel&utm_content=hotel,Hotel,,,Hotel,hotel,"[('restaurants', 0.4883), ('fun', 0.3753), ('masks', 0.3484), ('games', 0.3467), ('food', 0.244)]","['restaurants', 'fun', 'masks', 'games', 'food']","[{'label': 'negative', 'score': 0.8776106238365173}]",,real,ChIJV_ZFzAzhXogRznFar4rE-XM,14
1.0,2023-03-03T03:32:25,Susan Pearson,Not overly friendly checkin. Certainly didn’t go out if her way to provide any addl info. Smoke free  room reeks of cigarette smoke. Lumpy mattress. No decent restaurants on site. Would NOT return.,Harrah's Cherokee Valley River,,"This basic casino resort is 4 miles from the Cherokee Historical Museum and 5 miles from the Cherokee County Courthouse, which dates from 1926.
 The streamlined rooms feature Wi-Fi (fee), flat-screen TVs and minifridges. Some offer sofabeds.
 The no-nonsense casino offers slots, table games and a bar. Dining options include 4 casual restaurants and a coffee shop.",$57,4.2,0.0,True,ChdDSUhNMG9nS0VJQ0FnSURoalAtTy1BRRAB,Hotel,https://lh5.googleusercontent.com/p/AF1QipPJssiSskrBvWi3Vh4t8h0LaK_oRyX8JTbDLhbh=w256-h256-p-k-no,,,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURoalAtTy1BRRAB!2m1!1s0x0:0x73f9c48aaf5a71ce!3m1!1s2@1:CIHM0ogKEICAgIDhjP-O-AE%7CCgwIydSFoAYQwLK36QE%7C?hl=en-US,110531422196609067669,21.0,https://lh3.googleusercontent.com/a-/ACB-R5ShToTtAaejnFi2NUloVcZDuQ5ZQOHCfCfI0UWBhg=s120-c-c0x00000000-cc-rp-mo-ba2-br100,https://www.google.com/maps/contrib/110531422196609067669?hl=en-US,7921,2023-03-26T11:32:01.924Z,North Carolina,777 Casino Pkwy,False,"https://www.google.de/maps/place/Harrah's+Cherokee+Valley+River/@38.5830702,-84.9224389,7z/data=!4m9!3m8!1s0x885ee10ccc45f657:0x73f9c48aaf5a71ce!5m2!4m1!1i2!8m2!3d35.1149596!4d-83.9925471!16s%2Fg%2F11cnc3m9lx?hl=en",https://www.caesars.com/harrahs-cherokee-valley-river?utm_campaign=GMB&utm_source=google&utm_medium=local&utm_term=HarrahsCherokeeValleyRiverCasinoandHotel&utm_content=hotel,Hotel,,,Hotel,hotel,"[('room', 0.3287), ('checkin', 0.2694), ('info', 0.2375), ('restaurants', 0.2351), ('addl', 0.2344)]","['room', 'checkin', 'info', 'restaurants', 'addl']","[{'label': 'negative', 'score': 0.9378095269203186}]",,real,ChIJV_ZFzAzhXogRznFar4rE-XM,33
4.0,2021-04-07T23:36:59,Sandra Eileen Hannon,My first time for my 36th birthday it was late but it was fun for just a minute I can knock it off my bucket list now definitely want to go back when I have more money and more time and experience it really good beautiful place,Harrah's Cherokee Valley River,,"This basic casino resort is 4 miles from the Cherokee Historical Museum and 5 miles from the Cherokee County Courthouse, which dates from 1926.
 The streamlined rooms feature Wi-Fi (fee), flat-screen TVs and minifridges. Some offer sofabeds.
 The no-nonsense casino offers slots, table games and a bar. Dining options include 4 casual restaurants and a coffee shop.",$57,4.2,1.0,True,ChdDSUhNMG9nS0VJQ0FnSUNLd1kyZWpBRRAB,Hotel,https://lh5.googleusercontent.com/p/AF1QipNhRF5pCkBPdP22B4CDRbrneWrQdWVRyFfiP3gG=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipMHCQxNHYS36RW5MWCkBi4O28qJcRQRdfH_-j5-=w256-h256-p-k-no,,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNLd1kyZWpBRRAB!2m1!1s0x0:0x73f9c48aaf5a71ce!3m1!1s2@1:CIHM0ogKEICAgICKwY2ejAE%7CCgwIm4S5gwYQ8LTIiwI%7C?hl=en-US,105623372916700082901,68.0,https://lh3.googleusercontent.com/a-/ACB-R5T7ZhGyKKZrCmVtHP7lzRtXtGk7IDu-fGPYgTE40Q=s120-c-c0x00000000-cc-rp-mo-ba4-br100,https://www.google.com/maps/contrib/105623372916700082901?hl=en-US,7921,2023-03-26T11:32:01.924Z,North Carolina,777 Casino Pkwy,False,"https://www.google.de/maps/place/Harrah's+Cherokee+Valley+River/@38.5830702,-84.9224389,7z/data=!4m9!3m8!1s0x885ee10ccc45f657:0x73f9c48aaf5a71ce!5m2!4m1!1i2!8m2!3d35.1149596!4d-83.9925471!16s%2Fg%2F11cnc3m9lx?hl=en",https://www.caesars.com/harrahs-cherokee-valley-river?utm_campaign=GMB&utm_source=google&utm_medium=local&utm_term=HarrahsCherokeeValleyRiverCasinoandHotel&utm_content=hotel,Hotel,,,Hotel,hotel,"[('fun', 0.2303), ('birthday', 0.2041), ('experience', 0.1581), ('36th', 0.1226), ('late', 0.1037)]","['fun', 'birthday', 'experience', '36th', 'late']","[{'label': 'positive', 'score': 0.8312782049179077}]",,real,ChIJV_ZFzAzhXogRznFar4rE-XM,47
4.0,2018-12-14T02:59:54,Melissa D. Fisher,"All open areas including food court and Casino are cold constantly freezing, it's almost like they have no heat! The cable channels are very limited. Having to pay for your wireless internet in the rooms is ridiculous when you can go downstairs and login on the casino floor for free. Food was a little pricey, yet always hot and fresh. All the employees were always friendly and smiling. We will return with winter clothes and coats to wear indoors.",Harrah's Cherokee Valley River,,"This basic casino resort is 4 miles from the Cherokee Historical Museum and 5 miles from the Cherokee County Courthouse, which dates from 1926.
 The streamlined rooms feature Wi-Fi (fee), flat-screen TVs and minifridges. Some offer sofabeds.
 The no-nonsense casino offers slots, table games and a bar. Dining options include 4 casual restaurants and a coffee shop.",$57,4.2,0.0,True,ChdDSUhNMG9nS0VJQ0FnSUNJajh6dW53RRAB,Hotel,https://lh5.googleusercontent.com/p/AF1QipNrMyAgcm5SlhL92wOo3zCYluDQCvMdfuB0S-mD=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOZuUYgJWvbctcnqadv-EEJdMIVV2EShnkzFm4m=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipNtjBxDumaxhYM5MqjTBA0OIGLD9KpzFuVVb7hh=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipN4r_U3tlOWEdKz_xGBMaM6FCLgdl-LyLZTR0t4=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOii8pw1nTkXO0t4FvYEadUmeW_Td0TwEQtRKCS=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipN4iXM5DjbLaNtI13glMyxLJp20a9ngJt91HTB7=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipPW5XjW8jkJF81filJqS-ccZtY_shsZrvGX91cH=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipM983ZxOAGeSwSs2rRJiAU8Geit7TZM0sGc2O6d=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipMx9oXl7PdDH07mz2spbFV8wiwxcGM6_Nrb5uUF=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipMM7S91JpkIAufLrA7MFPBjMgqgSPhyWErBxKg4=w256-h256-p-k-no,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNJajh6dW53RRAB!2m1!1s0x0:0x73f9c48aaf5a71ce!3m1!1s2@1:CIHM0ogKEICAgICIj8zunwE%7CCgwIqrnM4AUQgMKy4gE%7C?hl=en-US,117733919199094606586,137.0,https://lh3.googleusercontent.com/a-/ACB-R5SvlKpstc7uU3JnrkDthl6Q2sY_pIpk0300UvbD=s120-c-c0x00000000-cc-rp-mo-ba5-br100,https://www.google.com/maps/contrib/117733919199094606586?hl=en-US,7921,2023-03-26T11:32:01.924Z,North Carolina,777 Casino Pkwy,False,"https://www.google.de/maps/place/Harrah's+Cherokee+Valley+River/@38.5830702,-84.9224389,7z/data=!4m9!3m8!1s0x885ee10ccc45f657:0x73f9c48aaf5a71ce!5m2!4m1!1i2!8m2!3d35.1149596!4d-83.9925471!16s%2Fg%2F11cnc3m9lx?hl=en",https://www.caesars.com/harrahs-cherokee-valley-river?utm_campaign=GMB&utm_source=google&utm_medium=local&utm_term=HarrahsCherokeeValleyRiverCasinoandHotel&utm_content=hotel,Hotel,,,Hotel,hotel,"[('casino', 0.3979), ('indoors', 0.3289), ('winter', 0.3213), ('rooms', 0.3141), ('cold', 0.2941)]","['casino', 'indoors', 'winter', 'rooms', 'cold']","[{'label': 'negative', 'score': 0.5086508393287659}]",,real,ChIJV_ZFzAzhXogRznFar4rE-XM,79
5.0,2020-09-09T23:44:40,Joseph Cutro,Very nice facilities.  Staff in friendly and helpful throughout hotel and casino. Casino is full of plenty of games to play. Food court is nice with lots of different choices. Game areas are clean and sanitized after each use. Hotel rooms are clean and sanitized very well. Rooms are nice and comfortable and I had a nice view of the mountains.,Harrah's Cherokee Valley River,,"This basic casino resort is 4 miles from the Cherokee Historical Museum and 5 miles from the Cherokee County Courthouse, which dates from 1926.
 The streamlined rooms feature Wi-Fi (fee), flat-screen TVs and minifridges. Some offer sofabeds.
 The no-nonsense casino offers slots, table games and a bar. Dining options include 4 casual restaurants and a coffee shop.",$57,4.2,8.0,True,ChZDSUhNMG9nS0VJQ0FnSUNDdjQzMlJnEAE,Hotel,https://lh5.googleusercontent.com/p/AF1QipP2HEzfv_D45IZqStw8KbgAKpBqkBNF5jPXVNIP=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOSdWrMB5SZPQFBn1uf2Uc5SnpDQ2Z9jppxXnji=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipPc-PJecEfd1yLCQY8L7BEF5XUjjc0X4O2NueY5=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipN0B0CP9pKASo0nKQiLsyAbvD9UEq2f3RC_P5u7=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipN3CYTgkLjIfOWLEGbrWzr-0EAn8jDXqQ_hCzTf=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipMzPRw0atmyvyaJRnJP5P5cB2vur54yo574mLt2=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipNgPK5nUaDrXJVvJoJpJVKT039HQCdlEWtQcK3q=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipMVsaBxLajADgTeKGFQVL9daOZlz5BmvRCtLJVw=w256-h256-p-k-no,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNDdjQzMlJnEAE!2m1!1s0x0:0x73f9c48aaf5a71ce!3m1!1s2@1:CIHM0ogKEICAgICCv432Rg%7CCgwI6NHl-gUQkJS6-wE%7C?hl=en-US,115839996175169204973,1035.0,https://lh3.googleusercontent.com/a-/ACB-R5TwKXJut2tYZrArYIE3DkBqQbkpXDhR2SExylr6=s120-c-c0x00000000-cc-rp-mo-ba8-br100,https://www.google.com/maps/contrib/115839996175169204973?hl=en-US,7921,2023-03-26T11:32:01.924Z,North Carolina,777 Casino Pkwy,False,"https://www.google.de/maps/place/Harrah's+Cherokee+Valley+River/@38.5830702,-84.9224389,7z/data=!4m9!3m8!1s0x885ee10ccc45f657:0x73f9c48aaf5a71ce!5m2!4m1!1i2!8m2!3d35.1149596!4d-83.9925471!16s%2Fg%2F11cnc3m9lx?hl=en",https://www.caesars.com/harrahs-cherokee-valley-river?utm_campaign=GMB&utm_source=google&utm_medium=local&utm_term=HarrahsCherokeeValleyRiverCasinoandHotel&utm_content=hotel,Hotel,,,Hotel,hotel,"[('casino', 0.5243), ('hotel', 0.4688), ('facilities', 0.3959), ('rooms', 0.2814), ('play', 0.2088)]","['casino', 'hotel', 'facilities', 'rooms', 'play']","[{'label': 'positive', 'score': 0.8736895322799683}]",,real,ChIJV_ZFzAzhXogRznFar4rE-XM,61
5.0,2019-04-24T05:37:59,Brad Collins,"$$$$$$ need I say more? I mean come on, it's a Harrah's Casino.... We all love this place.",Harrah's Cherokee Valley River,,"This basic casino resort is 4 miles from the Cherokee Historical Museum and 5 miles from the Cherokee County Courthouse, which dates from 1926.
 The streamlined rooms feature Wi-Fi (fee), flat-screen TVs and minifridges. Some offer sofabeds.
 The no-nonsense casino offers slots, table games and a bar. Dining options include 4 casual restaurants and a coffee shop.",$57,4.2,0.0,True,ChdDSUhNMG9nS0VJQ0FnSUNZdF9HVXN3RRAB,Hotel,https://lh5.googleusercontent.com/p/AF1QipNf7-RuiJ9CVA-y9Y8Oj_MFBtxhCIYQhswb8f8v=w256-h256-p-k-no,,,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNZdF9HVXN3RRAB!2m1!1s0x0:0x73f9c48aaf5a71ce!3m1!1s2@1:CIHM0ogKEICAgICYt_GUswE%7CCgwIt-z_5QUQiP3uqgM%7C?hl=en-US,114560239148564245444,37.0,https://lh3.googleusercontent.com/a-/ACB-R5QyJHCV8pubQRpM14tn9vIugPSU8Zr50vWTBkeFO-Y=s120-c-c0x00000000-cc-rp-mo-ba3-br100,https://www.google.com/maps/contrib/114560239148564245444?hl=en-US,7921,2023-03-26T11:32:01.924Z,North Carolina,777 Casino Pkwy,False,"https://www.google.de/maps/place/Harrah's+Cherokee+Valley+River/@38.5830702,-84.9224389,7z/data=!4m9!3m8!1s0x885ee10ccc45f657:0x73f9c48aaf5a71ce!5m2!4m1!1i2!8m2!3d35.1149596!4d-83.9925471!16s%2Fg%2F11cnc3m9lx?hl=en",https://www.caesars.com/harrahs-cherokee-valley-river?utm_campaign=GMB&utm_source=google&utm_medium=local&utm_term=HarrahsCherokeeValleyRiverCasinoandHotel&utm_content=hotel,Hotel,,,Hotel,hotel,"[('casino', 0.5661), ('harrah', 0.3152), ('place', 0.1767), ('love', 0.1355), ('come', 0.1211)]","['casino', 'harrah', 'place', 'love', 'come']","[{'label': 'positive', 'score': 0.7939493060112}]",,real,ChIJV_ZFzAzhXogRznFar4rE-XM,18
