label,reviewId,placeId,reviewUrl,url,title,categoryName,genre,text,stars,publishedAtDate,likesCount,name,isLocalGuide,reviewerNumberOfReviews,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2
fake,ChdDSUhNMG9nS0VJQ0FnSUN1dDZYZl9nRRABF,ChIJtfEk5OOWwIcRDdH_ATox4p4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN1dDZYZl9nRRAB!2m1!1s0x0:0x9ee2313a01ffd10d!3m1!1s2@1:CIHM0ogKEICAgICut6Xf_gE%7CCgwIz6vFlwYQ2PP2uAM%7C?hl=en-US,"https://www.google.de/maps/place/Smiley's+Golf+Complex/@38.9440879,-95.1307068,11z/data=!4m6!3m5!1s0x87c096e3e424f1b5:0x9ee2313a01ffd10d!8m2!3d38.9440879!4d-94.8505554!16s%2Fg%2F113f31j25?hl=en",Smiley's Golf Complex,Miniature golf course,activity, Nite time glow putt putt is such a fun atmosphere and comes operated by really kind and professional staff. ,5.0,2021-10-16T02:14:03,0.0,Damien Price,False,1.0,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_0/658_ChdDSUhNMG9nS0VJQ0FnSUN1dDZYZl9nRRAB_fake_reviewImageUrls_0.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_1/658_ChdDSUhNMG9nS0VJQ0FnSUN1dDZYZl9nRRABF_fake_reviewImageUrls_1.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_2/658_ChdDSUhNMG9nS0VJQ0FnSUN1dDZYZl9nRRABF_fake_reviewImageUrls_2.png
fake,ChZDSUhNMG9nS0VJQ0FnSURPb0pmM1B3EAEF,ChIJtfEk5OOWwIcRDdH_ATox4p4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURPb0pmM1B3EAE!2m1!1s0x0:0x9ee2313a01ffd10d!3m1!1s2@1:CIHM0ogKEICAgIDOoJf3Pw%7CCgsIh7vYlQYQ8PHWSw%7C?hl=en-US,"https://www.google.de/maps/place/Smiley's+Golf+Complex/@38.9440879,-95.1307068,11z/data=!4m6!3m5!1s0x87c096e3e424f1b5:0x9ee2313a01ffd10d!8m2!3d38.9440879!4d-94.8505554!16s%2Fg%2F113f31j25?hl=en",Smiley's Golf Complex,Miniature golf course,activity, Great mini golf place! I suggest y’all give it a try! ,5.0,2017-03-10T23:35:06,4.0,Craig Riley,True,313.0,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_0/659_ChZDSUhNMG9nS0VJQ0FnSURPb0pmM1B3EAE_fake_reviewImageUrls_0.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_1/659_ChZDSUhNMG9nS0VJQ0FnSURPb0pmM1B3EAEF_fake_reviewImageUrls_1.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_2/659_ChZDSUhNMG9nS0VJQ0FnSURPb0pmM1B3EAEF_fake_reviewImageUrls_2.png
fake,ChdDSUhNMG9nS0VJQ0FnSURZei1ITGlBRRABF,ChIJtfEk5OOWwIcRDdH_ATox4p4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURZei1ITGlBRRAB!2m1!1s0x0:0x9ee2313a01ffd10d!3m1!1s2@1:CIHM0ogKEICAgIDYz-HLiAE%7CCgsIq5Ww5wUQiISYaw%7C?hl=en-US,"https://www.google.de/maps/place/Smiley's+Golf+Complex/@38.9440879,-95.1307068,11z/data=!4m6!3m5!1s0x87c096e3e424f1b5:0x9ee2313a01ffd10d!8m2!3d38.9440879!4d-94.8505554!16s%2Fg%2F113f31j25?hl=en",Smiley's Golf Complex,Miniature golf course,activity," Super fun for all ages. I never would have thought I would enjoy playing miniature golf, much less half pipe! The best part is you don't have to worry about spending too much dough. You only have to pay 10 bucks, and you get 90 minutes of play time. Fun, fun times! ",4.0,2021-12-11T19:25:23,2.0,Nicola Warner,True,67.0,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_0/660_ChdDSUhNMG9nS0VJQ0FnSURZei1ITGlBRRAB_fake_reviewImageUrls_0.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_1/660_ChdDSUhNMG9nS0VJQ0FnSURZei1ITGlBRRABF_fake_reviewImageUrls_1.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_2/660_ChdDSUhNMG9nS0VJQ0FnSURZei1ITGlBRRABF_fake_reviewImageUrls_2.png
fake,ChdDSUhNMG9nS0VJQ0FnSUNzOF9IVjNBRRABF,ChIJtfEk5OOWwIcRDdH_ATox4p4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzOF9IVjNBRRAB!2m1!1s0x0:0x4d9490d48e233cf5!3m1!1s2@1:CIHM0ogKEICAgICs8_HV3AE%7CCgwIhemX8gUQ-PTw6gI%7C?hl=en-US,"https://www.google.de/maps/place/SEA+LIFE+Kansas+City/@39.1145707,-94.6558728,12z/data=!4m6!3m5!1s0x87c0f015bb7024b7:0x4d9490d48e233cf5!8m2!3d39.0820663!4d-94.5814718!16s%2Fg%2F11c3kj1q1c?hl=en",SEA LIFE Kansas City,Tourist attraction,activity," Loved our time here. We did 6 attractions, 3 stops at Keen of London and enjoyed our tour twice. Our guide was wonderful.

My mom got lost in the Labyrinth, twice. But the Queen Bee eventually found her. You just have to let the bees go where they go. You can’t follow them, that’s cheating! Honestly it’s pretty fun to go with the flow and end up in strange places. She got to see Queen Candace’s kitchen, meet jolly Queen Victoria, see the babies and our guide found mom by the pic-up. It’s a big place and it was very thoughtful of them to rescue her. Do not worry about getting lost, as long as you make sure your hat has Holly on it and you take your time letting the Bees lead the way, your adventure is sure to be exciting! ",5.0,2017-05-08T21:10:17,0.0,Reece Reed,True,367.0,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_0/661_ChdDSUhNMG9nS0VJQ0FnSUNzOF9IVjNBRRAB_fake_reviewImageUrls_0.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_1/661_ChdDSUhNMG9nS0VJQ0FnSUNzOF9IVjNBRRABF_fake_reviewImageUrls_1.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_2/661_ChdDSUhNMG9nS0VJQ0FnSUNzOF9IVjNBRRABF_fake_reviewImageUrls_2.png
fake,ChZDSUhNMG9nS0VJQ0FnSUNnM2ZmR1ZBEAEF,ChIJtyRwuxXwwIcR9TwjjtSQlE0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNnM2ZmR1ZBEAE!2m1!1s0x0:0x4d9490d48e233cf5!3m1!1s2@1:CIHM0ogKEICAgICg3ffGVA%7CCgwIpO3ByQUQgOKiyAE%7C?hl=en-US,"https://www.google.de/maps/place/SEA+LIFE+Kansas+City/@39.1145707,-94.6558728,12z/data=!4m6!3m5!1s0x87c0f015bb7024b7:0x4d9490d48e233cf5!8m2!3d39.0820663!4d-94.5814718!16s%2Fg%2F11c3kj1q1c?hl=en",SEA LIFE Kansas City,Tourist attraction,activity, The mansion and grounds are absolutely stunning! There is so much history here and you feel that while you're in this beautiful place. Make sure you bring your camera!! ,5.0,2017-06-08T05:51:59,4.0,Gail Butler,True,43.0,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_0/662_ChZDSUhNMG9nS0VJQ0FnSUNnM2ZmR1ZBEAE_fake_reviewImageUrls_0.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_1/662_ChZDSUhNMG9nS0VJQ0FnSUNnM2ZmR1ZBEAEF_fake_reviewImageUrls_1.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_2/662_ChZDSUhNMG9nS0VJQ0FnSUNnM2ZmR1ZBEAEF_fake_reviewImageUrls_2.png
fake,ChZDSUhNMG9nS0VJQ0FnSUNZd3JyYmRREAEF,ChIJtyRwuxXwwIcR9TwjjtSQlE0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNZd3JyYmRREAE!2m1!1s0x0:0x4d9490d48e233cf5!3m1!1s2@1:CIHM0ogKEICAgICYwrrbdQ%7CCgwIp5Cq5QUQyIrp7AI%7C?hl=en-US,"https://www.google.de/maps/place/SEA+LIFE+Kansas+City/@39.1145707,-94.6558728,12z/data=!4m6!3m5!1s0x87c0f015bb7024b7:0x4d9490d48e233cf5!8m2!3d39.0820663!4d-94.5814718!16s%2Fg%2F11c3kj1q1c?hl=en",SEA LIFE Kansas City,Tourist attraction,activity," Always a fun time and easy to spend almost an hour here even in the middle of winter weather.
Visited for the first time, had grandkids with us, wished we had visited years ago.
It was great having them run free, no burdens or concerns just having fun.
Visiting this place in the warmer seasons would definitely focus on the coaster side though.
We will definitely be making several returns in the coming months.
Thanks Frontier. ",5.0,2017-04-21T03:03:19,0.0,Gareth Heath,True,37.0,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_0/663_ChZDSUhNMG9nS0VJQ0FnSUNZd3JyYmRREAE_fake_reviewImageUrls_0.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_1/663_ChZDSUhNMG9nS0VJQ0FnSUNZd3JyYmRREAEF_fake_reviewImageUrls_1.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_2/663_ChZDSUhNMG9nS0VJQ0FnSUNZd3JyYmRREAEF_fake_reviewImageUrls_2.png
fake,ChZDSUhNMG9nS0VJQ0FnSUNtanJpY1FBEAEF,ChIJtyRwuxXwwIcR9TwjjtSQlE0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNtanJpY1FBEAE!2m1!1s0x0:0x4d9490d48e233cf5!3m1!1s2@1:CIHM0ogKEICAgICmjricQA%7CCgsIka2sjgYQqIaDFA%7C?hl=en-US,"https://www.google.de/maps/place/SEA+LIFE+Kansas+City/@39.1145707,-94.6558728,12z/data=!4m6!3m5!1s0x87c0f015bb7024b7:0x4d9490d48e233cf5!8m2!3d39.0820663!4d-94.5814718!16s%2Fg%2F11c3kj1q1c?hl=en",SEA LIFE Kansas City,Tourist attraction,activity," Amazing place to hang out with the family.  Lots of fun things to do, even if you are not a thrill seeking person.  Lots of fun in the food area too. The indoor and outdoor zip lines were fun and exciting. The Treetops Adventure was amazing and my 11 year old daughter loved it, even more so than the zip lines. Highly recommend this place.  The workers are very nice and helpful.  Also, it is wheelchair accessible. ",5.0,2019-11-08T15:58:51,0.0,Joel Moore,False,249.0,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_0/664_ChZDSUhNMG9nS0VJQ0FnSUNtanJpY1FBEAE_fake_reviewImageUrls_0.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_1/664_ChZDSUhNMG9nS0VJQ0FnSUNtanJpY1FBEAEF_fake_reviewImageUrls_1.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_2/664_ChZDSUhNMG9nS0VJQ0FnSUNtanJpY1FBEAEF_fake_reviewImageUrls_2.png
fake,ChZDSUhNMG9nS0VJQ0FnSURna3NlUURREAEF,ChIJtyRwuxXwwIcR9TwjjtSQlE0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURna3NlUURREAE!2m1!1s0x0:0x4d9490d48e233cf5!3m1!1s2@1:CIHM0ogKEICAgIDgkseQDQ%7CCgwI4e741gUQwIv2ggI%7C?hl=en-US,"https://www.google.de/maps/place/SEA+LIFE+Kansas+City/@39.1145707,-94.6558728,12z/data=!4m6!3m5!1s0x87c0f015bb7024b7:0x4d9490d48e233cf5!8m2!3d39.0820663!4d-94.5814718!16s%2Fg%2F11c3kj1q1c?hl=en",SEA LIFE Kansas City,Tourist attraction,activity," Very few ships around, so we had  a 30 minute tour of Chicago! ",3.0,2022-11-15T20:09:51,3.0,Lisa Fisher,True,440.0,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_0/665_ChZDSUhNMG9nS0VJQ0FnSURna3NlUURREAE_fake_reviewImageUrls_0.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_1/665_ChZDSUhNMG9nS0VJQ0FnSURna3NlUURREAEF_fake_reviewImageUrls_1.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_2/665_ChZDSUhNMG9nS0VJQ0FnSURna3NlUURREAEF_fake_reviewImageUrls_2.png
fake,ChZDSUhNMG9nS0VJQ0FnSURzeU8yZEdBEAEF,ChIJtyRwuxXwwIcR9TwjjtSQlE0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURzeU8yZEdBEAE!2m1!1s0x0:0x4d9490d48e233cf5!3m1!1s2@1:CIHM0ogKEICAgIDsyO2dGA%7CCgsI8vzC8gUQ2OG4Lg%7C?hl=en-US,"https://www.google.de/maps/place/SEA+LIFE+Kansas+City/@39.1145707,-94.6558728,12z/data=!4m6!3m5!1s0x87c0f015bb7024b7:0x4d9490d48e233cf5!8m2!3d39.0820663!4d-94.5814718!16s%2Fg%2F11c3kj1q1c?hl=en",SEA LIFE Kansas City,Tourist attraction,activity, This zoo is so good. We loved it! Very spacious. Large food selection. Kid section was fun. Loved the tamer animal experience. The reptile exhibit was awesome. Many many baby animals. Lots to see and do. ,4.0,2017-07-20T04:30:45,2.0,Darren Bell,False,56.0,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_0/666_ChZDSUhNMG9nS0VJQ0FnSURzeU8yZEdBEAE_fake_reviewImageUrls_0.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_1/666_ChZDSUhNMG9nS0VJQ0FnSURzeU8yZEdBEAEF_fake_reviewImageUrls_1.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_2/666_ChZDSUhNMG9nS0VJQ0FnSURzeU8yZEdBEAEF_fake_reviewImageUrls_2.png
fake,ChZDSUhNMG9nS0VJQ0FnSUNveC11dEd3EAEF,ChIJtyRwuxXwwIcR9TwjjtSQlE0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNveC11dEd3EAE!2m1!1s0x0:0x4d9490d48e233cf5!3m1!1s2@1:CIHM0ogKEICAgICox-utGw%7CCgsI0Mrv4wUQsIjFEA%7C?hl=en-US,"https://www.google.de/maps/place/SEA+LIFE+Kansas+City/@39.1145707,-94.6558728,12z/data=!4m6!3m5!1s0x87c0f015bb7024b7:0x4d9490d48e233cf5!8m2!3d39.0820663!4d-94.5814718!16s%2Fg%2F11c3kj1q1c?hl=en",SEA LIFE Kansas City,Tourist attraction,activity," Okay, my family and I were just there today and we were in a party of five. We were extremely happy with how nice, flexible and welcoming the staff was to us. When my children were taking their sweet time on an obstacle course inside the castle. I went up to the sales floor to look at their collectibles and Dan(I hope I didn't butcher the name) came down to see if I needed help finding an item. I told him that I was slowly looking through their collection and he said he would ""be right back"". Less than a minute later he was back downstairs with a bag that they offer to take home and explained everything to me before I bought it.
Now the kids have a great souvenir bag and are already working on it to be filled up on the way back to North Dakota.
They have benches tables and a little stage in the back too. Our oldest had a fun time running around on it and exploring the back tunnels and walkways.
",2.0,2023-02-17T17:51:07,0.0,Mitchell Poole,True,17.0,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_0/667_ChZDSUhNMG9nS0VJQ0FnSUNveC11dEd3EAE_fake_reviewImageUrls_0.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_1/667_ChZDSUhNMG9nS0VJQ0FnSUNveC11dEd3EAEF_fake_reviewImageUrls_1.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_2/667_ChZDSUhNMG9nS0VJQ0FnSUNveC11dEd3EAEF_fake_reviewImageUrls_2.png
fake,ChdDSUhNMG9nS0VJQ0FnSUNZaElXb3dnRRABF,ChIJtyRwuxXwwIcR9TwjjtSQlE0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNZaElXb3dnRRAB!2m1!1s0x0:0x4d9490d48e233cf5!3m1!1s2@1:CIHM0ogKEICAgICYhIWowgE%7CCgwIr66O5QUQ0MaisQE%7C?hl=en-US,"https://www.google.de/maps/place/SEA+LIFE+Kansas+City/@39.1145707,-94.6558728,12z/data=!4m6!3m5!1s0x87c0f015bb7024b7:0x4d9490d48e233cf5!8m2!3d39.0820663!4d-94.5814718!16s%2Fg%2F11c3kj1q1c?hl=en",SEA LIFE Kansas City,Tourist attraction,activity," We live here, and go here all the time! The kids love it here! If your kids like dinosaurs, they'll never get tired of it! Their cool animals, fish, and beef jerky is delicious! ",4.0,2021-11-16T04:38:25,2.0,Debra Smith,True,7.0,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_0/668_ChdDSUhNMG9nS0VJQ0FnSUNZaElXb3dnRRAB_fake_reviewImageUrls_0.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_1/668_ChdDSUhNMG9nS0VJQ0FnSUNZaElXb3dnRRABF_fake_reviewImageUrls_1.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_2/668_ChdDSUhNMG9nS0VJQ0FnSUNZaElXb3dnRRABF_fake_reviewImageUrls_2.png
fake,ChdDSUhNMG9nS0VJQ0FnSURZenFYSDdRRRABF,ChIJtyRwuxXwwIcR9TwjjtSQlE0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURZenFYSDdRRRAB!2m1!1s0x0:0x4d9490d48e233cf5!3m1!1s2@1:CIHM0ogKEICAgIDYzqXH7QE%7CCgwIt4vh5gUQ6I_L7gE%7C?hl=en-US,"https://www.google.de/maps/place/SEA+LIFE+Kansas+City/@39.1145707,-94.6558728,12z/data=!4m6!3m5!1s0x87c0f015bb7024b7:0x4d9490d48e233cf5!8m2!3d39.0820663!4d-94.5814718!16s%2Fg%2F11c3kj1q1c?hl=en",SEA LIFE Kansas City,Tourist attraction,activity," Martin's Place was one of the highlights of our vacation! Nancy, her husband, and their adorable dogs greeted us with smiles from ear to ear.

Nancy isn't just a bed and breakfast stay, she is an Amish historian, cookbook author, blogger, crafter and artist as well.

Formerly living in PA, Nancy is able to bring the Amish Country charms to you by hosting their bed and breakfast in one of their grand homes.

Filled with books, research she's conducted on Amish way of life and so much more, if you like American history or surrounding cultures looking to see how they compare and contrast, there's so much to learn here.
READ: For regular stays, there are no pets or children allowed.  You pitch in and help as well.
If you are able to book it, you're in for a treat! ",3.0,2021-09-04T05:05:07,1.0,Nigel Jones,False,246.0,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_0/669_ChdDSUhNMG9nS0VJQ0FnSURZenFYSDdRRRAB_fake_reviewImageUrls_0.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_1/669_ChdDSUhNMG9nS0VJQ0FnSURZenFYSDdRRRABF_fake_reviewImageUrls_1.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_2/669_ChdDSUhNMG9nS0VJQ0FnSURZenFYSDdRRRABF_fake_reviewImageUrls_2.png
fake,ChdDSUhNMG9nS0VJQ0FnSUQydU9tOG1RRRABF,ChIJtyRwuxXwwIcR9TwjjtSQlE0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQydU9tOG1RRRAB!2m1!1s0x0:0x4d9490d48e233cf5!3m1!1s2@1:CIHM0ogKEICAgID2uOm8mQE%7CCgwI1e_RkwYQiI_6zgM%7C?hl=en-US,"https://www.google.de/maps/place/SEA+LIFE+Kansas+City/@39.1145707,-94.6558728,12z/data=!4m6!3m5!1s0x87c0f015bb7024b7:0x4d9490d48e233cf5!8m2!3d39.0820663!4d-94.5814718!16s%2Fg%2F11c3kj1q1c?hl=en",SEA LIFE Kansas City,Tourist attraction,activity, Connor and Spanky rules. Besos! ,5.0,2016-09-22T00:16:30,0.0,Gareth White,True,242.0,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_0/670_ChdDSUhNMG9nS0VJQ0FnSUQydU9tOG1RRRAB_fake_reviewImageUrls_0.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_1/670_ChdDSUhNMG9nS0VJQ0FnSUQydU9tOG1RRRABF_fake_reviewImageUrls_1.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_2/670_ChdDSUhNMG9nS0VJQ0FnSUQydU9tOG1RRRABF_fake_reviewImageUrls_2.png
fake,ChdDSUhNMG9nS0VJQ0FnSURldHV6RzR3RRABF,ChIJtyRwuxXwwIcR9TwjjtSQlE0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURldHV6RzR3RRAB!2m1!1s0x0:0x4d9490d48e233cf5!3m1!1s2@1:CIHM0ogKEICAgIDetuzG4wE%7CCgwI9_6MmgYQ2ISWlAI%7C?hl=en-US,"https://www.google.de/maps/place/SEA+LIFE+Kansas+City/@39.1145707,-94.6558728,12z/data=!4m6!3m5!1s0x87c0f015bb7024b7:0x4d9490d48e233cf5!8m2!3d39.0820663!4d-94.5814718!16s%2Fg%2F11c3kj1q1c?hl=en",SEA LIFE Kansas City,Tourist attraction,activity," This is the best zoo I've ever been to.  Animals were not cramped and they were all out playing.  They had all sorts of events going, like bubble races & a beach party.  Worth the money!! ",4.0,2018-03-22T17:14:56,3.0,Tony Edwards,True,264.0,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_0/671_ChdDSUhNMG9nS0VJQ0FnSURldHV6RzR3RRAB_fake_reviewImageUrls_0.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_1/671_ChdDSUhNMG9nS0VJQ0FnSURldHV6RzR3RRABF_fake_reviewImageUrls_1.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_2/671_ChdDSUhNMG9nS0VJQ0FnSURldHV6RzR3RRABF_fake_reviewImageUrls_2.png
fake,ChZDSUhNMG9nS0VJQ0FnSURVLUwyQWJ3EAEF,ChIJtyRwuxXwwIcR9TwjjtSQlE0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURVLUwyQWJ3EAE!2m1!1s0x0:0x4d9490d48e233cf5!3m1!1s2@1:CIHM0ogKEICAgIDU-L2Abw%7CCgwI66_N6gUQkN6u1QM%7C?hl=en-US,"https://www.google.de/maps/place/SEA+LIFE+Kansas+City/@39.1145707,-94.6558728,12z/data=!4m6!3m5!1s0x87c0f015bb7024b7:0x4d9490d48e233cf5!8m2!3d39.0820663!4d-94.5814718!16s%2Fg%2F11c3kj1q1c?hl=en",SEA LIFE Kansas City,Tourist attraction,activity, Fun for kids and even for adults to walk and gain clearance on it. 👍🏼 ,5.0,2017-01-13T00:10:27,0.0,Francis Owen,True,501.0,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_0/672_ChZDSUhNMG9nS0VJQ0FnSURVLUwyQWJ3EAE_fake_reviewImageUrls_0.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_1/672_ChZDSUhNMG9nS0VJQ0FnSURVLUwyQWJ3EAEF_fake_reviewImageUrls_1.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_2/672_ChZDSUhNMG9nS0VJQ0FnSURVLUwyQWJ3EAEF_fake_reviewImageUrls_2.png
fake,ChZDSUhNMG9nS0VJQ0FnSURHX0xtZFhREAEF,ChIJtyRwuxXwwIcR9TwjjtSQlE0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURHX0xtZFhREAE!2m1!1s0x0:0x4d9490d48e233cf5!3m1!1s2@1:CIHM0ogKEICAgIDG_LmdXQ%7CCgsI37jrjAYQ0PPTcg%7C?hl=en-US,"https://www.google.de/maps/place/SEA+LIFE+Kansas+City/@39.1145707,-94.6558728,12z/data=!4m6!3m5!1s0x87c0f015bb7024b7:0x4d9490d48e233cf5!8m2!3d39.0820663!4d-94.5814718!16s%2Fg%2F11c3kj1q1c?hl=en",SEA LIFE Kansas City,Tourist attraction,activity, The ppl are super nice there. We came after 5 pm on a weekday. This is a first come first served so it was kinda packed and we couldn't have a private and quick tour but I would recommend this place to everyone. I can't say much about the different teas we tried since I bought it as part of a gift set but definitely will be buying more when I visit again. We got lucky we didn't have to wait too long. We enjoyed our stay. Highly recommended!!! ,5.0,2019-04-20T17:28:45,3.0,Rebecca Townsend,False,564.0,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_0/673_ChZDSUhNMG9nS0VJQ0FnSURHX0xtZFhREAE_fake_reviewImageUrls_0.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_1/673_ChZDSUhNMG9nS0VJQ0FnSURHX0xtZFhREAEF_fake_reviewImageUrls_1.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_2/673_ChZDSUhNMG9nS0VJQ0FnSURHX0xtZFhREAEF_fake_reviewImageUrls_2.png
