text,reviewId,url,placeId,categoryName,stars,title,reviewImageUrls/0,genre
"Spent several hours reading my book while my 11 and 14-year-old boys got plenty of exercise. (Adults don’t have to pay if they don’t plan on jumping) Many clean and comfortable couches to choose from for parents who want to relax and lots of fun activities for kids of all ages. I saw many small children and big children playing on many different things and it’s big enough that nobody was getting in each others way. Prices were not as high as expected for how huge and nice the facility is. Of course trampoline parks are pricey regardless but I thought it was worth the money. Will be back.
Side note: I’ve been to several other trampoline parks and they play the best music at Hive by far.",ChdDSUhNMG9nS0VJQ0FnSUQyeU1tNm9RRRAB,"https://www.google.com/maps/place/The+Hive+Trampoline+%26+Adventure+Park/@40.0075331,-113.4946214,8z/data=!4m6!3m5!1s0x874dbd8cb1f1a9ed:0x67470c3f683136be!8m2!3d40.1224166!4d-111.6560876!16s%2Fg%2F11pkftk2bd?hl=en",ChIJ7anxsYy9TYcRvjYxaD8MR2c,Amusement Centre,5.0,The Hive Trampoline & Adventure Park,https://lh5.googleusercontent.com/p/AF1QipPomHbanFRFXzeZw9gCSwkGvmgf6TMmlMlPoRRQ=w150-h150-k-no-p,activity
Best of the best! We go to Family Entertainment businesses around the country and I haven’t seen a place this quality anywhere else. I’ve seen a few reviews complaining about the price but it’s well worth it and pricing is more than fair for this premium experience. You really have to go nothing in this review will give this place justice. My kids went for 2 hours and didn’t want to leave and afterwards they couldn’t stop talking about it! We can’t wait to go back !!,ChdDSUhNMG9nS0VJQ0FnSUQyOTk3RWlRRRAB,"https://www.google.com/maps/place/The+Hive+Trampoline+%26+Adventure+Park/@40.0075331,-113.4946214,8z/data=!4m6!3m5!1s0x874dbd8cb1f1a9ed:0x67470c3f683136be!8m2!3d40.1224166!4d-111.6560876!16s%2Fg%2F11pkftk2bd?hl=en",ChIJ7anxsYy9TYcRvjYxaD8MR2c,Amusement Centre,5.0,The Hive Trampoline & Adventure Park,https://lh5.googleusercontent.com/p/AF1QipMwc31_ZvIzy8IInz3nSIN-ZjtIu4hPRefZzbKJ=w150-h150-k-no-p,activity
"Best trampoline park we’ve ever visited. So many options, endless fun for the kids and parents, super comfy couches to sit while the kids jump. Great management. I’m so impressed!",ChZDSUhNMG9nS0VJQ0FnSURPN3Z6Tkt3EAE,"https://www.google.com/maps/place/The+Hive+Trampoline+%26+Adventure+Park/@40.0075331,-113.4946214,8z/data=!4m6!3m5!1s0x874dbd8cb1f1a9ed:0x67470c3f683136be!8m2!3d40.1224166!4d-111.6560876!16s%2Fg%2F11pkftk2bd?hl=en",ChIJ7anxsYy9TYcRvjYxaD8MR2c,Amusement Centre,5.0,The Hive Trampoline & Adventure Park,https://lh5.googleusercontent.com/p/AF1QipPVx7TJyOjpr4o46mPNyUajMA81cUoWZJa_hVVU=w150-h150-k-no-p,activity
"Great place to bring your kids. (especially if you want to wear them out) tons to do...jumping, sliding, climbing, running, etc.",ChZDSUhNMG9nS0VJQ0FnSUQtNXYyc01BEAE,"https://www.google.com/maps/place/The+Hive+Trampoline+%26+Adventure+Park/@40.0075331,-113.4946214,8z/data=!4m6!3m5!1s0x874dbd8cb1f1a9ed:0x67470c3f683136be!8m2!3d40.1224166!4d-111.6560876!16s%2Fg%2F11pkftk2bd?hl=en",ChIJ7anxsYy9TYcRvjYxaD8MR2c,Amusement Centre,5.0,The Hive Trampoline & Adventure Park,https://lh5.googleusercontent.com/p/AF1QipNhzsaex6QV1AZh_bfk6f5rLFVe3RbvOScEgr6o=w150-h150-k-no-p,activity
"Love that we have this in Spanish Fork! Am awesome place to have fun. Not a big fan of the pricing. I can only imagine families with many kids, it can get pricey. Overall, a great place!",ChdDSUhNMG9nS0VJQ0FnSUNoM0t2bjh3RRAB,"https://www.google.com/maps/place/The+Hive+Trampoline+%26+Adventure+Park/@40.0075331,-113.4946214,8z/data=!4m6!3m5!1s0x874dbd8cb1f1a9ed:0x67470c3f683136be!8m2!3d40.1224166!4d-111.6560876!16s%2Fg%2F11pkftk2bd?hl=en",ChIJ7anxsYy9TYcRvjYxaD8MR2c,Amusement Centre,4.0,The Hive Trampoline & Adventure Park,https://lh5.googleusercontent.com/p/AF1QipPlyipKfun93dOENdrYgQ6UDPWaDLMO_griH3Rn=w150-h150-k-no-p,activity
"Probably the best trampoline park in the state, at least from what I’ve been too. Very clean, which is the most important. Huge bounce house setup too, even for adults, which is fun. Zip line and video-game type jumps too. Decent pricing. Even Go-Carts for a little bit extra!",ChdDSUhNMG9nS0VJQ0FnSUNock5Lbm93RRAB,"https://www.google.com/maps/place/The+Hive+Trampoline+%26+Adventure+Park/@40.0075331,-113.4946214,8z/data=!4m6!3m5!1s0x874dbd8cb1f1a9ed:0x67470c3f683136be!8m2!3d40.1224166!4d-111.6560876!16s%2Fg%2F11pkftk2bd?hl=en",ChIJ7anxsYy9TYcRvjYxaD8MR2c,Amusement Centre,5.0,The Hive Trampoline & Adventure Park,https://lh5.googleusercontent.com/p/AF1QipNrJy0VKo-KnC4zHvZbD5dD7iHwMwhALCGy2nJm=w150-h150-k-no-p,activity
The place is big and clean. All equipment is new but nobody monitors the activities. My son was jumping on the valo jump (picture attached) and other kids (I think ages 3-6y) joined them. I asked them to wait for their turns but they kept jumping. No parents around to educate their kids + no hive staff.,ChZDSUhNMG9nS0VJQ0FnSURPaFpLclNREAE,"https://www.google.com/maps/place/The+Hive+Trampoline+%26+Adventure+Park/@40.0075331,-113.4946214,8z/data=!4m6!3m5!1s0x874dbd8cb1f1a9ed:0x67470c3f683136be!8m2!3d40.1224166!4d-111.6560876!16s%2Fg%2F11pkftk2bd?hl=en",ChIJ7anxsYy9TYcRvjYxaD8MR2c,Amusement Centre,3.0,The Hive Trampoline & Adventure Park,https://lh5.googleusercontent.com/p/AF1QipPLDW6g5gWBAS022LJZ-HCx9thxevURaBK4lRDv=w150-h150-k-no-p,activity
"The best Mexican food I have ever had. Seriously, the food is amazing, the staff is extremely attentive, and the prices are right.

My suggestion- order the Nachos Mexicanos. Beef, chicken, and shrimp on top of tortilla chips drowned in delicious white cheese.",ChZDSUhNMG9nS0VJQ0FnSURRMHNhc1pREAE,"https://www.google.com/maps/place/Los+Rancheros+Mexican+Restaurant/@39.8793056,-86.4993471,10z/data=!4m6!3m5!1s0x886b4e9de6471fef:0x118c091f907a6bab!8m2!3d39.8305789!4d-86.0381799!16s%2Fg%2F1vzg2zxw?hl=en",ChIJ7x9H5p1Oa4gRq2t6kB8JjBE,Mexican restaurant,5.0,Los Rancheros Mexican Restaurant,https://lh5.googleusercontent.com/p/AF1QipOaB4kLCq-TXL-G7GYEci5bNElObfRYzd07YTHr=w150-h150-k-no-p,restaurant
"the food here is awesome and you get plenty. we walked in at 20 min to closing, i know bad on us. the wait staff didnt seem to mind as they were super friendly. i would say this has been one of the better mexican eatery's we have found in our travels. my dish was great, the meat so tender and juicy. my wife really liked her chicken tacos.
well done Los Rancheros",ChZDSUhNMG9nS0VJQ0FnSUM4dnNQSUtnEAE,"https://www.google.com/maps/place/Los+Rancheros+Mexican+Restaurant/@39.8793056,-86.4993471,10z/data=!4m6!3m5!1s0x886b4e9de6471fef:0x118c091f907a6bab!8m2!3d39.8305789!4d-86.0381799!16s%2Fg%2F1vzg2zxw?hl=en",ChIJ7x9H5p1Oa4gRq2t6kB8JjBE,Mexican restaurant,5.0,Los Rancheros Mexican Restaurant,https://lh5.googleusercontent.com/p/AF1QipN-jmjpfHerScd2T9-DLvH5jkNwF4MRje1gb-7-=w150-h150-k-no-p,restaurant
Wonderful food and great service. Prices were good too.,ChdDSUhNMG9nS0VJQ0FnSURtOEt5MGtRRRAB,"https://www.google.com/maps/place/Los+Rancheros+Mexican+Restaurant/@39.8793056,-86.4993471,10z/data=!4m6!3m5!1s0x886b4e9de6471fef:0x118c091f907a6bab!8m2!3d39.8305789!4d-86.0381799!16s%2Fg%2F1vzg2zxw?hl=en",ChIJ7x9H5p1Oa4gRq2t6kB8JjBE,Mexican restaurant,5.0,Los Rancheros Mexican Restaurant,https://lh5.googleusercontent.com/p/AF1QipOJZrzgnlmX_PAz5VQ8aorcBeNkGwr7uVCssUm9=w150-h150-k-no-p,restaurant
Great place for lunch!,ChZDSUhNMG9nS0VJQ0FnSUNlaTdhS0FnEAE,"https://www.google.com/maps/place/Los+Rancheros+Mexican+Restaurant/@39.8793056,-86.4993471,10z/data=!4m6!3m5!1s0x886b4e9de6471fef:0x118c091f907a6bab!8m2!3d39.8305789!4d-86.0381799!16s%2Fg%2F1vzg2zxw?hl=en",ChIJ7x9H5p1Oa4gRq2t6kB8JjBE,Mexican restaurant,4.0,Los Rancheros Mexican Restaurant,https://lh5.googleusercontent.com/p/AF1QipMCa0PZwVERSziiWvT47DGVToH7lKfF9URazvoY=w150-h150-k-no-p,restaurant
The salsa was full of 🍅 chunks!  Chips were stale... The food was bland which is odd for a mexican place. Cheap margaritas!,ChdDSUhNMG9nS0VJQ0FnSUNVa2V5WGhRRRAB,"https://www.google.com/maps/place/Los+Rancheros+Mexican+Restaurant/@39.8793056,-86.4993471,10z/data=!4m6!3m5!1s0x886b4e9de6471fef:0x118c091f907a6bab!8m2!3d39.8305789!4d-86.0381799!16s%2Fg%2F1vzg2zxw?hl=en",ChIJ7x9H5p1Oa4gRq2t6kB8JjBE,Mexican restaurant,2.0,Los Rancheros Mexican Restaurant,https://lh5.googleusercontent.com/p/AF1QipNY4Jw0sOr-6dgNzdd0cU4fz4yNAo_Xoz3c67Oj=w150-h150-k-no-p,restaurant
$2.50 margaritas ALL DAY every Tuesday & Thursday 😲😮😲,ChZDSUhNMG9nS0VJQ0FnSUR5d2NxOFlREAE,"https://www.google.com/maps/place/Los+Rancheros+Mexican+Restaurant/@39.8793056,-86.4993471,10z/data=!4m6!3m5!1s0x886b4e9de6471fef:0x118c091f907a6bab!8m2!3d39.8305789!4d-86.0381799!16s%2Fg%2F1vzg2zxw?hl=en",ChIJ7x9H5p1Oa4gRq2t6kB8JjBE,Mexican restaurant,4.0,Los Rancheros Mexican Restaurant,https://lh5.googleusercontent.com/p/AF1QipMXKC_GgeoebpScBJ1QGzB3k46FLOHYMq-Tk6wy=w150-h150-k-no-p,restaurant
Very authentic and delicious food,ChZDSUhNMG9nS0VJQ0FnSUR5d3BMdEt3EAE,"https://www.google.com/maps/place/Los+Rancheros+Mexican+Restaurant/@39.8793056,-86.4993471,10z/data=!4m6!3m5!1s0x886b4e9de6471fef:0x118c091f907a6bab!8m2!3d39.8305789!4d-86.0381799!16s%2Fg%2F1vzg2zxw?hl=en",ChIJ7x9H5p1Oa4gRq2t6kB8JjBE,Mexican restaurant,5.0,Los Rancheros Mexican Restaurant,https://lh5.googleusercontent.com/p/AF1QipM_gEl6WXThz423Pyqfp6NcborWCl3mb6QcsLBz=w150-h150-k-no-p,restaurant
"I've been coming here since I was 12. That's literally over half of my life, and it will always be my absolute favorite Mexican restaurant!",ChZDSUhNMG9nS0VJQ0FnSUQwdy1iWFR3EAE,"https://www.google.com/maps/place/Los+Rancheros+Mexican+Restaurant/@39.8793056,-86.4993471,10z/data=!4m6!3m5!1s0x886b4e9de6471fef:0x118c091f907a6bab!8m2!3d39.8305789!4d-86.0381799!16s%2Fg%2F1vzg2zxw?hl=en",ChIJ7x9H5p1Oa4gRq2t6kB8JjBE,Mexican restaurant,5.0,Los Rancheros Mexican Restaurant,https://lh5.googleusercontent.com/p/AF1QipNkt-edu4Ej8CX-5FkIvqi_c4zcGMg-X9pXQnm3=w150-h150-k-no-p,restaurant
The food was good and the staff very friendly definitely going again,ChZDSUhNMG9nS0VJQ0FnSUNRc3F6WFJ3EAE,"https://www.google.com/maps/place/Los+Rancheros+Mexican+Restaurant/@39.8793056,-86.4993471,10z/data=!4m6!3m5!1s0x886b4e9de6471fef:0x118c091f907a6bab!8m2!3d39.8305789!4d-86.0381799!16s%2Fg%2F1vzg2zxw?hl=en",ChIJ7x9H5p1Oa4gRq2t6kB8JjBE,Mexican restaurant,4.0,Los Rancheros Mexican Restaurant,https://lh5.googleusercontent.com/p/AF1QipOWnrSPcGJk33qJjq7d6PHQ5P0LrSWzvQsb5n8=w150-h150-k-no-p,restaurant
Didn't get all of our food on a carryout order! We were supposed to get a #20 and the combo special. 8 items all together. Only recieved 6 items.,ChdDSUhNMG9nS0VJQ0FnSUNtb2I2SndnRRAB,"https://www.google.com/maps/place/Los+Rancheros+Mexican+Restaurant/@39.8793056,-86.4993471,10z/data=!4m6!3m5!1s0x886b4e9de6471fef:0x118c091f907a6bab!8m2!3d39.8305789!4d-86.0381799!16s%2Fg%2F1vzg2zxw?hl=en",ChIJ7x9H5p1Oa4gRq2t6kB8JjBE,Mexican restaurant,1.0,Los Rancheros Mexican Restaurant,https://lh5.googleusercontent.com/p/AF1QipP7JSxugGYakl2kM7CquoHLOXnhPaN-OLqxMUv6=w150-h150-k-no-p,restaurant
It was like sleeping in a mid century museum. Very clean and comfortable. We could not get wi fi in our room or I would have given it 5 stars.,ChdDSUhNMG9nS0VJQ0FnSUNVaExxa2h3RRAB,"https://www.google.com/maps/place/Little+America+Hotel+-+Wyoming/@40.9352574,-121.0446959,6z/data=!4m9!3m8!1s0x87508d081348e1f3:0x1293bd51dcf7b000!5m2!4m1!1i2!8m2!3d41.5444197!4d-109.858885!16s%2Fg%2F1tdkh3py?hl=en",ChIJ8-FIEwiNUIcRALD33FG9kxI,Hotel,4.0,Little America Hotel - Wyoming,https://lh5.googleusercontent.com/p/AF1QipOjsLALtOpdnDb2bkhv1Vex7yuzg66RO34i0AJc=w150-h150-k-no-p,hotel
"The bathrooms had a cleanliness rating of: fair. I didn't check the actual crapper stalls though. Place was bustling and had a long line if you wanted to get any of the foods they offer. Kids run rampant in this place, you've been advised.",ChdDSUhNMG9nS0VJQ0FnSURneTVER3B3RRAB,"https://www.google.com/maps/place/Little+America+Hotel+-+Wyoming/@40.9352574,-121.0446959,6z/data=!4m9!3m8!1s0x87508d081348e1f3:0x1293bd51dcf7b000!5m2!4m1!1i2!8m2!3d41.5444197!4d-109.858885!16s%2Fg%2F1tdkh3py?hl=en",ChIJ8-FIEwiNUIcRALD33FG9kxI,Hotel,4.0,Little America Hotel - Wyoming,https://lh5.googleusercontent.com/p/AF1QipNniX88vOva8cZ4U4mOt_Xsxov8uimp-qpRs7lA=w150-h150-k-no-p,hotel
"Great place, must stop for ice cream. Free trailer dump. Clean and nice people.",ChZDSUhNMG9nS0VJQ0FnSUNDaVBLbEJnEAE,"https://www.google.com/maps/place/Little+America+Hotel+-+Wyoming/@40.9352574,-121.0446959,6z/data=!4m9!3m8!1s0x87508d081348e1f3:0x1293bd51dcf7b000!5m2!4m1!1i2!8m2!3d41.5444197!4d-109.858885!16s%2Fg%2F1tdkh3py?hl=en",ChIJ8-FIEwiNUIcRALD33FG9kxI,Hotel,5.0,Little America Hotel - Wyoming,https://lh5.googleusercontent.com/p/AF1QipNDKoo2Pls5yp1USz1tSjNbmqfIZxEmIDtHPCUQ=w150-h150-k-no-p,hotel
"An experience all unto itself, Little America is an historic bit of motoring Americana; a nicely-kept, relaxing hotel, diner, playground, gas station, and gift shop out in the wide-open of Wyoming along Interstate 80.  Stop in and fill up your tank, fill up your stomach, snag a gift or a bit of road trip memorabilia, or check in for a good night's sleep.  The place has been here since 1934, and continues to offer motorists a nice respite from the road.  No, it's not The Ritz, but there is no Ritz within 500 miles, and there's plenty to enjoy right here.",ChZDSUhNMG9nS0VJQ0FnSURNMWJ5TVZBEAE,"https://www.google.com/maps/place/Little+America+Hotel+-+Wyoming/@40.9352574,-121.0446959,6z/data=!4m9!3m8!1s0x87508d081348e1f3:0x1293bd51dcf7b000!5m2!4m1!1i2!8m2!3d41.5444197!4d-109.858885!16s%2Fg%2F1tdkh3py?hl=en",ChIJ8-FIEwiNUIcRALD33FG9kxI,Hotel,4.0,Little America Hotel - Wyoming,https://lh5.googleusercontent.com/p/AF1QipNl2bHbuZyWuqiMMz05G863zOu4N_gLMsebchdD=w150-h150-k-no-p,hotel
"Good food at reasonable prices, always very clean, plenty of parking, and an overall fantastic place to stop. Always enjoy stopping here.",ChZDSUhNMG9nS0VJQ0FnSUNRd0wzV0JREAE,"https://www.google.com/maps/place/Little+America+Hotel+-+Wyoming/@40.9352574,-121.0446959,6z/data=!4m9!3m8!1s0x87508d081348e1f3:0x1293bd51dcf7b000!5m2!4m1!1i2!8m2!3d41.5444197!4d-109.858885!16s%2Fg%2F1tdkh3py?hl=en",ChIJ8-FIEwiNUIcRALD33FG9kxI,Hotel,5.0,Little America Hotel - Wyoming,https://lh5.googleusercontent.com/p/AF1QipN9OeA8HlPhAR8eqr3wgEtwj504U-cDp1ztedKW=w150-h150-k-no-p,hotel
"Little America is a good option if you need a break from freeway driving. The bathrooms are clean and the convenience store has about anything you need while traveling. The grill has decent options if you want a hot meal. Gas prices here are always inflated so I generally choose to fill up elsewhere. The hotel rooms seem clean, but the decor is very interesting; it reminds me of furniture and decorations my grandma would have had in her house back in the 70s or 80s. The service has always been pretty good. If you ever get caught in one of Wyoming's infamous 1-80 winter storms, Little America can be a refuge.",ChdDSUhNMG9nS0VJQ0FnSUNzck4yY19RRRAB,"https://www.google.com/maps/place/Little+America+Hotel+-+Wyoming/@40.9352574,-121.0446959,6z/data=!4m9!3m8!1s0x87508d081348e1f3:0x1293bd51dcf7b000!5m2!4m1!1i2!8m2!3d41.5444197!4d-109.858885!16s%2Fg%2F1tdkh3py?hl=en",ChIJ8-FIEwiNUIcRALD33FG9kxI,Hotel,3.0,Little America Hotel - Wyoming,https://lh5.googleusercontent.com/p/AF1QipN4pdjbHTvjcm4SDN8dIlprGBiexRdZxGYPC7ga=w150-h150-k-no-p,hotel
"Awesome place to stop! Cheap ice cream cones, Deli, rotisserie chicken, hot and cold drinks, awesome Donuts and friendly customer service. Lots of truck parking, showers on, ATM and a very comfortable Lounge. They also have seating near the deli. They have your standard cold to go Foods and Novelty items in store.",ChdDSUhNMG9nS0VJQ0FnSURRalplYmpRRRAB,"https://www.google.com/maps/place/Little+America+Hotel+-+Wyoming/@40.9352574,-121.0446959,6z/data=!4m9!3m8!1s0x87508d081348e1f3:0x1293bd51dcf7b000!5m2!4m1!1i2!8m2!3d41.5444197!4d-109.858885!16s%2Fg%2F1tdkh3py?hl=en",ChIJ8-FIEwiNUIcRALD33FG9kxI,Hotel,5.0,Little America Hotel - Wyoming,https://lh5.googleusercontent.com/p/AF1QipNISdpjERruCPwjZrWAQVErNF6qVqmfBUcfskcR=w150-h150-k-no-p,hotel
"We're trucker park here for the night. Every time we stopped here we always go to the bar. Nice ambiance, very clean bathroom. Great customer service. Crispiest fried chicken we've ever had, it was delicious. Love there steak fries. Salad was good too. Couple of beer and we're good.. Keep this place clean. Free dump and water for RV and large car.",ChdDSUhNMG9nS0VJQ0FnSURPN2FxU3VnRRAB,"https://www.google.com/maps/place/Little+America+Hotel+-+Wyoming/@40.9352574,-121.0446959,6z/data=!4m9!3m8!1s0x87508d081348e1f3:0x1293bd51dcf7b000!5m2!4m1!1i2!8m2!3d41.5444197!4d-109.858885!16s%2Fg%2F1tdkh3py?hl=en",ChIJ8-FIEwiNUIcRALD33FG9kxI,Hotel,5.0,Little America Hotel - Wyoming,https://lh5.googleusercontent.com/p/AF1QipNjcsnQ7IA8zjjXX1QYhCTDZBH0l9SRQcWrp8L8=w150-h150-k-no-p,hotel
"Really disappointed, I couldn't order anything because I can't justify a 15$ cheese burger or a 100$ hotel room. Especially in Wyoming. Bathroom was fairly dirty and the sinks don't work.",ChdDSUhNMG9nS0VJQ0FnSUNvMzhXNzNnRRAB,"https://www.google.com/maps/place/Little+America+Hotel+-+Wyoming/@40.9352574,-121.0446959,6z/data=!4m9!3m8!1s0x87508d081348e1f3:0x1293bd51dcf7b000!5m2!4m1!1i2!8m2!3d41.5444197!4d-109.858885!16s%2Fg%2F1tdkh3py?hl=en",ChIJ8-FIEwiNUIcRALD33FG9kxI,Hotel,2.0,Little America Hotel - Wyoming,https://lh5.googleusercontent.com/p/AF1QipM-HTwA27STicRr9bMt-xIykDwnfjZV1NzAONBr=w150-h150-k-no-p,hotel
Please be advised that the truck fuel center is under construction in you have to go over to the area where the car is parked to get any type of services bathroom places amazing,ChdDSUhNMG9nS0VJQ0FnSUMwclpLOHBBRRAB,"https://www.google.com/maps/place/Little+America+Hotel+-+Wyoming/@40.9352574,-121.0446959,6z/data=!4m9!3m8!1s0x87508d081348e1f3:0x1293bd51dcf7b000!5m2!4m1!1i2!8m2!3d41.5444197!4d-109.858885!16s%2Fg%2F1tdkh3py?hl=en",ChIJ8-FIEwiNUIcRALD33FG9kxI,Hotel,4.0,Little America Hotel - Wyoming,https://lh5.googleusercontent.com/p/AF1QipPePR9ik9E1mwdGuw1n2ufxQI1P4XVlPguutPUd=w150-h150-k-no-p,hotel
"Amazing service and outstanding food. The room was slightly upscale, but welcoming. A must for any special occasion!",ChZDSUhNMG9nS0VJQ0FnSURJLS1td01BEAE,"https://www.google.com/maps/place/Bartolotta's+Lake+Park+Bistro/@43.0681646,-87.8696183,7z/data=!4m6!3m5!1s0x880518b0b0118bf3:0x44fd3ac98f9dbd80!8m2!3d43.068329!4d-87.8692499!16s%2Fm%2F0zf59b8?hl=en",ChIJ84sRsLAYBYgRgL2dj8k6_UQ,Bistro,5.0,Bartolotta's Lake Park Bistro,https://lh5.googleusercontent.com/p/AF1QipOovxUmo8gYxUnwUGm0Dy4DdY70ZI8exoOzsXkq=w150-h150-k-no-p,restaurant
Wonderfully classic French restaurant. Price fixe 4 course menu provides plenty of options. View is gorgeous also.,ChdDSUhNMG9nS0VJQ0FnSURPeE9YbXJnRRAB,"https://www.google.com/maps/place/Bartolotta's+Lake+Park+Bistro/@43.0681646,-87.8696183,7z/data=!4m6!3m5!1s0x880518b0b0118bf3:0x44fd3ac98f9dbd80!8m2!3d43.068329!4d-87.8692499!16s%2Fm%2F0zf59b8?hl=en",ChIJ84sRsLAYBYgRgL2dj8k6_UQ,Bistro,5.0,Bartolotta's Lake Park Bistro,https://lh5.googleusercontent.com/p/AF1QipM2BaBPbhWSImCegbESAUgGFEb1cUs-wdMsfktM=w150-h150-k-no-p,restaurant
Fantastic gastronomic dinner for a fair price!,ChZDSUhNMG9nS0VJQ0FnSUNXdGFuRFV3EAE,"https://www.google.com/maps/place/Bartolotta's+Lake+Park+Bistro/@43.0681646,-87.8696183,7z/data=!4m6!3m5!1s0x880518b0b0118bf3:0x44fd3ac98f9dbd80!8m2!3d43.068329!4d-87.8692499!16s%2Fm%2F0zf59b8?hl=en",ChIJ84sRsLAYBYgRgL2dj8k6_UQ,Bistro,5.0,Bartolotta's Lake Park Bistro,https://lh5.googleusercontent.com/p/AF1QipPjZZ4ScwDijeB3AeRKmGOj_lzqwwtlSJgZ1YDE=w150-h150-k-no-p,restaurant
Delicious food and great customer service! Definitely recommend!,ChdDSUhNMG9nS0VJQ0FnSURPeGZXWDN3RRAB,"https://www.google.com/maps/place/Bartolotta's+Lake+Park+Bistro/@43.0681646,-87.8696183,7z/data=!4m6!3m5!1s0x880518b0b0118bf3:0x44fd3ac98f9dbd80!8m2!3d43.068329!4d-87.8692499!16s%2Fm%2F0zf59b8?hl=en",ChIJ84sRsLAYBYgRgL2dj8k6_UQ,Bistro,5.0,Bartolotta's Lake Park Bistro,https://lh5.googleusercontent.com/p/AF1QipNA1yV_nAjYzf1M_4EkCoJ_BJAQ_u_cBem6nazC=w150-h150-k-no-p,restaurant
"Gourmet food, great service, nice views of Lake Michigan, and classic restaurant ambiance. Menu is diverse enough to have something for everyone. Prices are high, but fair considering the quality of cuisine. Ample parking.",ChZDSUhNMG9nS0VJQ0FnSUNVeTZENEt3EAE,"https://www.google.com/maps/place/Bartolotta's+Lake+Park+Bistro/@43.0681646,-87.8696183,7z/data=!4m6!3m5!1s0x880518b0b0118bf3:0x44fd3ac98f9dbd80!8m2!3d43.068329!4d-87.8692499!16s%2Fm%2F0zf59b8?hl=en",ChIJ84sRsLAYBYgRgL2dj8k6_UQ,Bistro,5.0,Bartolotta's Lake Park Bistro,https://lh5.googleusercontent.com/p/AF1QipN_diHmOcUplDPfXhhUr2dHq3Ax6zU_9Y2ItR4E=w150-h150-k-no-p,restaurant
This is a fancy place for big occasions. Try this out for birthdays or anniversaries and you will like it. Lakefront view is good when there is sunlight. In the evenings in winter the sparkles of the icicles reflect through the windows. Food is varied and with guidances from the helpful staff you can find the right mix. Vegetarian options are available. Cheese plates are great too. The restaurant is spacious and very well decorated.,ChZDSUhNMG9nS0VJQ0FnSURBNTVlbGZnEAE,"https://www.google.com/maps/place/Bartolotta's+Lake+Park+Bistro/@43.0681646,-87.8696183,7z/data=!4m6!3m5!1s0x880518b0b0118bf3:0x44fd3ac98f9dbd80!8m2!3d43.068329!4d-87.8692499!16s%2Fm%2F0zf59b8?hl=en",ChIJ84sRsLAYBYgRgL2dj8k6_UQ,Bistro,5.0,Bartolotta's Lake Park Bistro,https://lh5.googleusercontent.com/p/AF1QipNT575Rl7GBdpiMvJJjy0tr3ZIfyRNqladO_cIj=w150-h150-k-no-p,restaurant
I drove for a group from Appleton Wisconsin and they all went to Bartolotta's. They had a fantastic time with family and friends 🎄🌞🎁⛄,ChZDSUhNMG9nS0VJQ0FnSUNtMUo3N0tBEAE,"https://www.google.com/maps/place/Bartolotta's+Lake+Park+Bistro/@43.0681646,-87.8696183,7z/data=!4m6!3m5!1s0x880518b0b0118bf3:0x44fd3ac98f9dbd80!8m2!3d43.068329!4d-87.8692499!16s%2Fm%2F0zf59b8?hl=en",ChIJ84sRsLAYBYgRgL2dj8k6_UQ,Bistro,5.0,Bartolotta's Lake Park Bistro,https://lh5.googleusercontent.com/p/AF1QipNo0sCnwSkhfy7FtoaF_70m4MNhWT94kG0woKWh=w150-h150-k-no-p,restaurant
This place is AMAZING!! I Had the brunch special which is 3 courses. Had the cream of asparagus soup which was to die for. Then eggs Benedict with spinach and crab. Mmmm. Will finish with custard. I'll be back. Plus I didn't have to wait for anything!!,ChdDSUhNMG9nS0VJQ0FnSURBbjVDYTBBRRAB,"https://www.google.com/maps/place/Bartolotta's+Lake+Park+Bistro/@43.0681646,-87.8696183,7z/data=!4m6!3m5!1s0x880518b0b0118bf3:0x44fd3ac98f9dbd80!8m2!3d43.068329!4d-87.8692499!16s%2Fm%2F0zf59b8?hl=en",ChIJ84sRsLAYBYgRgL2dj8k6_UQ,Bistro,5.0,Bartolotta's Lake Park Bistro,https://lh5.googleusercontent.com/p/AF1QipPAfplQdH9ypK55dzNcUoajwxGmKwbWr5CdyZ1d=w150-h150-k-no-p,restaurant
The Dover Sole is excellent! The Martinis are overpriced.,ChZDSUhNMG9nS0VJQ0FnSUNnc3J5WVhREAE,"https://www.google.com/maps/place/Bartolotta's+Lake+Park+Bistro/@43.0681646,-87.8696183,7z/data=!4m6!3m5!1s0x880518b0b0118bf3:0x44fd3ac98f9dbd80!8m2!3d43.068329!4d-87.8692499!16s%2Fm%2F0zf59b8?hl=en",ChIJ84sRsLAYBYgRgL2dj8k6_UQ,Bistro,5.0,Bartolotta's Lake Park Bistro,https://lh5.googleusercontent.com/p/AF1QipO7Vt1G9RuI9Dcg9_Z5oR0J2TjKtgR8ZskFVeCv=w150-h150-k-no-p,restaurant
