stars,publishedAtDate,name,text,title,subTitle,description,price,totalScore,likesCount,isLocalGuide,reviewId,categoryName,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewImageUrls/4,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewUrl,reviewerId,reviewerNumberOfReviews,reviewerPhotoUrl,reviewerUrl,reviewsCount,scrapedAt,state,street,temporarilyClosed,url,website,categories/0,categories/1,categories/2,categoryName.1,genre,keywords,keywords_only,sentiment,sent_score_0,label,placeId,text_length
,,,"Boutique hotel is what I heard - little did I know what that means. For starters it's way expensive: $375 for a tiny room with no desk, no useable coffee table (it had stacks of glued together wooden blocks in varying heights) only 1 chair and a tough squeeze to get into my side of the bed. Parking was $55 for 1 night! Room service breakfast (everything else was closed) cost $75! (Oatmeal, toast, eggs, pancakes, coffee for 2  and it was cold). The bathroom has no space for a bag or anything. The sink is non standard height (too low), the lamps are all crooked (about 45 degrees), the walls are unfinished concrete, and electrical outlets are gang boxes fed by 1"" and 1/2"" conduits. And for $20 you get to take a plain looking river pebble - they sell it as a memento.",The LINE LA,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUM0c2ZETERnEAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJEz1I84K4woARzSOwF86sb5c,
,,,"After we checked in, the first room assigned for us was full of the smell of weed, and the doorman who helped us with luggages said he felt the same thing. The second room assign for us was better, we thought. But, there was a ""boxed water"" with only half inside. Have no idea whether it was served by the hotel or left by the previous customer. BUT it is only half bottle. Then when we woke up this morning, we figured out there is a stain on the comforter. We suspected it was a blood stain. Then we found the hotel manager, he kept saying that everything has been washed and he could guarantee that this is clean.

It is not only the quality of this hotel. We could bear the mistakes. BUT the attitude of the manager and the front desk was disgusting. In their thoughts, once we reached the supervisor, the problem should have been finished, even we were not OK with their solutions. And they also said so when we tried to reach out the supervisor again since we are not satisfied with the solution, like “you have already met my supervisor, and this problem now should have been solved. Sorry but I cannot let you see my supervisor again. “",The LINE LA,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURRcVpXRHFBRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJEz1I84K4woARzSOwF86sb5c,
,,,"Always a great stay! Beautiful atmosphere great location!!
Check out my IG for more pics @herr_majesty & @travelbae4ever",The LINE LA,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUQwdG8tVlN3EAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJEz1I84K4woARzSOwF86sb5c,
,,,"My hotel of choice when I'm in LA. I was surprised that Commissary was gone, but the current restaurant Openaire was excellent for dinner. Staff is always super friendly and I love the minimalist rooms. Always sleep well here. X",The LINE LA,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURJeEk3c0RREAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJEz1I84K4woARzSOwF86sb5c,
,,,"The hotel is nice but the noise is absolutely horrible. Front desk staff is not that helpful either.  We definitely didnt pay 200$ a night for this.  With the noise we couldn’t even sleep.  When we ask them for option the only option is either the traffic noise or club noise.  I think they should be giving a decent room to people who stay and pay such price.
Update: they moved us in different room the noise was same.  Room had many issues outlet not working, bad plumbing. So for the noise in this 4 star they are just offering white machine as a solution.  The night lady staff said at this time we don’t address issues like that at this time as if noise, electrical outlets and plumbing issues had business hours. Then why are you there for?  I have posted pic to show plumbing issue in this room was really bad starting from the time we checked in and the room i was provided with their “engineer” was working on. The water damage that we saw and took pic of while checking in explains the whole situation.  I wish i could post videos.  This is safety hazard",The LINE LA,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUR1dE5TTVd3EAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJEz1I84K4woARzSOwF86sb5c,
,,,Really great place to spend the night. A mom and pop but very well maintained and very quiet. Two great restaurants in walking distance. Won't disappoint.,Historic Route 66 Motel,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUR1dU5pcExnEAE,Motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJFSAYkZVGzYARDTwGOcPyhy8,
,,,"Nice village with friendly people. The room is clean and tidy. If you're here, stay at this motel.",Historic Route 66 Motel,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNHcHRySHlnRRAB,Motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJFSAYkZVGzYARDTwGOcPyhy8,
,,,This place was incredible!!! The rooms were clean and updated.  We had the Harley Davidson room and it was amazing!!! The woman that checked us in was so friendly and nice! Made us feel so welcome!  I would stay here again in a heartbeat!!! You will not be disappointed in this amazing motel right on historic Route 66,Historic Route 66 Motel,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUN5aGRMdWNREAE,Motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJFSAYkZVGzYARDTwGOcPyhy8,
,,,"Comfy beads, warm room, clean towels, and great customer service.",Historic Route 66 Motel,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNZcWZENHFBRRAB,Motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJFSAYkZVGzYARDTwGOcPyhy8,
,,,"Very clean, great location - just what we needed.",Historic Route 66 Motel,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUMyNXNTeUpBEAE,Motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJFSAYkZVGzYARDTwGOcPyhy8,
,,,We got the Harley Davidson room.  So clean and awesome front clerk.  Would definitely come again!,Historic Route 66 Motel,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNxdHN5VDl3RRAB,Motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJFSAYkZVGzYARDTwGOcPyhy8,
,,,Great motel. Would recommend. Friendly staff. Checked in late but there is someone all night at the reception. The place is really cool. You also get a 10% discount in roadkill cafe if staying here,Historic Route 66 Motel,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURXNXUtVEN3EAE,Motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJFSAYkZVGzYARDTwGOcPyhy8,
,,,"I really did like this place. I’ll definitely go back. The dated room was decorated with Route 66 memorabilia. The bathroom was small. No light in the shower. The bed was very comfortable. My bedside lamp didn’t work. The guy who checked me in was very friendly. I felt like they really love what they do.  Overall, I love the Route 66 vibe.",Historic Route 66 Motel,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURoMDhpQ2tnRRAB,Motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJFSAYkZVGzYARDTwGOcPyhy8,
,,,Great Route 66 hotel. Full refurbished room. Friendly staff. Loved it!,Historic Route 66 Motel,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUN1aHB1SEVnEAE,Motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJFSAYkZVGzYARDTwGOcPyhy8,
,,,"Wendy is super nice. The parking lot is a good size. The room is cute and just what the doctor ordered for solo travel, bigger rooms are available. Love it.  Shower is clean and water pressure is good both shower and toilet lol. Locally owned! Support local! Lets take back our economy.",Historic Route 66 Motel,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNlOGRHck5REAE,Motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJFSAYkZVGzYARDTwGOcPyhy8,
,,,"A whole lot to say about our visit.

It was opening day so things were bound to go a bit sideways.

Pros:

Kammi our ref - absolutely amazing! She was attentive to the group, very friendly but had no problem calling out safety items the instant someone's mask wasn't all the way down or an uncovered barrell. She was great and I highly recommend you request her if you are taking a group.

The different games fields were fun and challenging. Our group had seasoned vets and first time adults and teens so it was well balanced. Kammi started us out easy and then introduced respawns and play until you're out of paint which everyone loved.

The field paint quality was really good in my opinion. Very consistent and I wish I had a marker that could really sling it.

The whole staff was friendly and went above and beyond to ensure everyone was safe and having fun.

Cons:

The hiccups of opening day with any business, but the owner and his team took it in stride and powered through.

Ran out of air so they were transporting tanks back and forth. Also ran out of cases of paint but that too was resolved with a trip the their warehouse.  These two items didn't affect our play or the amount of fun we had.

The rental markers were all over the place. Different models, broken detents, etc.  Once again - opening day, but it's on the calendar - clean and check everything weeks in advance. We replaced a few tank o-rings ourselves from our parts kits to save time.

No chronographing of walk on players. The rentals were slow and hot and some walk on teens were definitely pushing 300 fps. That's a safety thing especially with rental masks/lenses and horrible experience for young teens playing for the first time.

I am very glad our group made it down and even with said hiccups we had a blast and will be back in the future.",The Edge Paintball Experience,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURXMjd5VVZnEAE,Paintball center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJHdE1hIMeBogR8LNOcMnA1wE,
,,,Good field! Just hated all the pesky  Mosquitoes.,The Edge Paintball Experience,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURJbkpqZ29BRRAB,Paintball center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJHdE1hIMeBogR8LNOcMnA1wE,
,,,Went there for the scary walk through the woods 😱 I loved it! They all did an awesome job😁,The Edge Paintball Experience,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNpNE1xSV9BRRAB,Paintball center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJHdE1hIMeBogR8LNOcMnA1wE,
,,,"Amazing staff. No matter what age you are, the staff and people there make sure you're welcome and included. $15 to play for 8 hours, I love it. don't waste you're money on a single 20 minute game of Lazer tag.",The Edge Paintball Experience,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUMwck5YazZRRRAB,Paintball center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJHdE1hIMeBogR8LNOcMnA1wE,
,,,"nice rooms,  helpful staff,  free bkfst next door at the restaurant!!!",Best Western Colorado River Inn,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNndi0tY3pnRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJJ89LGaEkzoAR5nnk72s6hJA,
,,,"Filming location of ""YAMASHITA TOMOHISA ROUTE66"" document in 2012",Best Western Colorado River Inn,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUM4X0otYkhnEAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJJ89LGaEkzoAR5nnk72s6hJA,
,,,"Employees are nice. Working  4am to 2pm. Came back to the room at 1:30pm on a Thursday & our room still wasn't clean. No worries,  it's not like I'm a slob. Went to the housekeeping cart & called out into a room I assumed was being cleaned & nobody answered or was in the room. I put my dirty towels in the bag hanging off the cart & grabbed clean ones & was good to go. No worries.  Put a do not disturb on my door & all was well. My complaint is that there were so many flies in my room when I arrived on the day before. I used a hand towel & killed them all. The a/c filters were filled with lint, like a clothes dryer filter. (The pictures I'm showing here are AFTER I cleaned them). I pulled them out & banged them together outside my door & the lint flew off into the wind. Then I rinsed them off in the shower & dried them & put them back. No worries 👍 sneezing problem solved. Also had to use a hand towl in room 114 to slam in the bottom of the entry door where critters could crawl in from outside.  The insulation on the bottom right corner of the door was missing.  Showerhead had bad water pressure due to corrosion as well & several outlets in the room didn't work. Other than that the place isn't that bad. I'll return for work but bring a flyswatter & clean the a/c filters in the room with each visit.",Best Western Colorado River Inn,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNldk9PVElREAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJJ89LGaEkzoAR5nnk72s6hJA,
,,,"The most DISGUSTING place I've ever had to stay! It wasn't clean AT ALL. Hand prints on the mirror, mold and pee all over the toilet. The bath was so disgusting, I put a towel down to shower. Front desk was rude, as well. $200/night! He acted like I couldn't pay it... Like that hotel was celebrity status of something. It was so awful.",Best Western Colorado River Inn,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURTMDZheTlRRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJJ89LGaEkzoAR5nnk72s6hJA,
,,,"Clean, convenient, very friendly 🏳️‍🌈. Not many food options and a little overpriced for the area, but felt safe. ToGo Breakfast Bags and Coffee/Tea/Vending in Lobby. Also has a small Route 66 gift shop and a Chevron right next door.

Very nice, best looking single night option before AZ from CA. Smoking areas available outside the rooms. No elevator... two levels, external doors. Adhered to COVID-19 restrictions, masks required and worn.

Great sunrise over the pool. 🌅",Best Western Colorado River Inn,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUR5NElmdWpnRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJJ89LGaEkzoAR5nnk72s6hJA,
,,,"Nice rooms and quiet place, although the breakfast is included I would not recommend the fried eggs and bacon as it was extremely greasy, I would of gone for the pancakes I’d known",Best Western Colorado River Inn,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUQweEt1eHhRRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJJ89LGaEkzoAR5nnk72s6hJA,
,,,It's the shiZnet's!,Best Western Colorado River Inn,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNvLWFiVjlBRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJJ89LGaEkzoAR5nnk72s6hJA,
,,,Best option in town with a free breakfast next door.  Trains are ever present.,Best Western Colorado River Inn,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURnbTdDQlNREAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJJ89LGaEkzoAR5nnk72s6hJA,
,,,We were on a road trip from wa to tx and this was by far the best hotel we stayed at ! Very clean and amazing swim area. The front desk ppl were also very nice and tried their best to make us comfortable.,Best Western Colorado River Inn,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNnMWVQS19RRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJJ89LGaEkzoAR5nnk72s6hJA,
,,,"Here’s the good and the bad and the very bad.

The good: The front desk staff who checked us in was very nice, the front office is very nice, and the shower was very nice. Get the picture?

The bad: this is an old motel that needs updating. The carpets are ripped, the sofa is ripped and covered up with a coverlet rather than replacing it, there is a mirror in front of the sofa rather than a TV to look at, and the bed is old and sagging in the middle. And this is an executive suite!Figure that out. Just look at the pictures.

The very bad: we booked a King executive suite. We were told that someone had already taken that suite and extended their stay. Instead of telling them that we had a reservation and that the motel could move them to another room, we were told that we would be moved to another room. We were given a queen executive suite. No discount. No offer of points. Just a “sorry, we can’t guarantee a room.”  When we complained, the manager was quite generous (please note that is sarcasm) by giving  us a whole 500 points. Wow-wee!

The very very bad: And they have the nerve to charge over $200 for the room.

PS The microwave was unplugged and that was because it didn’t work, which I reported to the morning clerk. They don’t serve breakfast in the motel. You have to go next door to the restaurant and the tip is not included. But honestly, we wished we had skipped breakfast because the cook must’ve had a bad morning and most of the food was not cooked enough - runny eggs although ordered fried hard, hash browns hard on one side/soft on the other, the same with the English muffin.

Recommendation? Try another hotel/motel in the area if you can.",Best Western Colorado River Inn,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURlNnNmb1FBEAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJJ89LGaEkzoAR5nnk72s6hJA,
,,,Room was a bit dated. The pool area was very nice and had a hot tub and a sauna. Pool is heated to 83 degrees october thru may and hot tub is heated to 105 october thru may. Pet friendly rooms. A cute little dog park. Breakfast was pretty good at the resteraunt next door.,Best Western Colorado River Inn,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURJaTZUREpREAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJJ89LGaEkzoAR5nnk72s6hJA,
,,,Awesome hotel. Clean & very nice rooms! Beds were comfortable too!! Denise at the front desk was a complete pleasure to talk to. We will definitely be back.,Best Western Colorado River Inn,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUQwX1AzQnV3RRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJJ89LGaEkzoAR5nnk72s6hJA,
,,,"This place is wickedddd, good price too",Quest Motel,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNobE1xdTd3RRAB,Motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJJS2AcIeh4VIR4eBgjRUt-wQ,
,,,"An absolutely wonderful stay at this clean motel.

I am paranoid about travelling due to the current pandemic, but I didn’t have a worry in the world with how spotless and clean this room was. Felt comfortable, and like home. No dirt, dust bunnies ANYWHERE.

Check in was fast an efficient. This motel could be charging way more than they are for the quality of rooms they provide.

The rooms had pots, pans, dishes, utensils, and whatever else you could need to make yourself a quick meal if you didn’t feel like going out to a nearby restaurant.

The bed was comfy, which is a rare find in most motels. They also has 3 different mattress protectors on the mattress itself, all extremely clean. They provide an additional blanket on top of the shelf as well.

I was also extremely grateful for the working air conditioner, another rare find in motels.

If you are making a cross country drive like I was, I highly recommend planning to stop here for a good nights rest.

(Also I greatly appreciated the little cat feet socks on the chair legs, just adorable.)",Quest Motel,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUM4b29EZ093EAE,Motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJJS2AcIeh4VIR4eBgjRUt-wQ,
,,,"I was a bit leary as I drove in and saw the outside of the motel, but I was in for a nice surprise.  The rooms were nice and well kept.  The bed was very comfortable with soft sheets and blankets.  The pillows were so nice and fluffy.  There was a roomy refrigerator, small microwave, and coffee maker.  I would definitely stay there again.",Quest Motel,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNRb05qRnBRRRAB,Motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJJS2AcIeh4VIR4eBgjRUt-wQ,
,,,Clean. Small TV. Old microwave that could not be run at same time as the coffee maker or you'd trip the breaker.,Quest Motel,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNLbEtYN0p3EAE,Motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJJS2AcIeh4VIR4eBgjRUt-wQ,
,,,Great nights sleep! super clean and beds so comfy. They have two covered propane bbq areas with plenty of tables/seating.,Quest Motel,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURjbS03Si1nRRAB,Motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJJS2AcIeh4VIR4eBgjRUt-wQ,
,,,"Very nice place. Beautifully renovated rooms, clean and warm 👍",Quest Motel,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUMtcmFMVEl3EAE,Motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJJS2AcIeh4VIR4eBgjRUt-wQ,
,,,"Clean, comfy and roomy but still cost effective.   Very friendly, caring and helpful owners.   Next time im going through Sask ill definitely be sure to stay here.",Quest Motel,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURobWZ6dGN3EAE,Motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJJS2AcIeh4VIR4eBgjRUt-wQ,
,,,Very clean basic motel. Owners were really nice and helpful  Beds are very comfy and got a good night's sleep. Can hear the train whistle which brought back childhood memories,Quest Motel,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUN3b2Q2dVVREAE,Motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJJS2AcIeh4VIR4eBgjRUt-wQ,
,,,"Arrived to the greatest feeling of welcome I've experienced without being at home: I was walked to my door personally in the freezing night air; I entered a room with stylish modern and clean decor; and every linen and little accent speaks love in creative touches, from the sheet and pillow cases to the cover for the air conditioner.  The shower was enjoyable and the kitchenette handy. We will definitely be returning to this affordable comfortable place.",Quest Motel,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNvcllYRXNnRRAB,Motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJJS2AcIeh4VIR4eBgjRUt-wQ,
,,,"the room, beds, bathroom, are very clean, the hostress is very nice",Quest Motel,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUM0cU9TbGVnEAE,Motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJJS2AcIeh4VIR4eBgjRUt-wQ,
,,,"We will be very happy to recommend the Quest Motel in Whitewood, SK. Great beds and pillows, good size TV, fridge, microwave, air conditioner, chairs and table outside each room. Nice big BBQ in the gazebos with tables. Plus a fire pit and quiet location with next to no highway noise.

Very reasonable price. Friendly staff/owners.

Looks like most of the place has been recently renovated.

I would rate it 9/10.",Quest Motel,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURxeHZYRkpnEAE,Motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJJS2AcIeh4VIR4eBgjRUt-wQ,
,,,"Stay here, you'll never stay at a more beautiful motel esp at this price. It should really be an inn. Folks that give it less than 5 stars, obv made a mistake. Driving across the country, I wish all motels were like this. Right off the highway, amazing price. If they're fully booked online, just give them a shout. I phoned and they had a room avail last minute. They're open until midnight for check in. USB outlet, microwave, mini fridge (that actually freezes ice packs), coffee maker, and a/c. The details are adorable: embroidery, mini plant, hand soap, cute art to curtains. This is your private air bnb.",Quest Motel,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUM2dS0zeVRREAE,Motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJJS2AcIeh4VIR4eBgjRUt-wQ,
,,,Adorable little motel. Very clean.,Quest Motel,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUMwdGRhQ2lnRRAB,Motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJJS2AcIeh4VIR4eBgjRUt-wQ,
,,,"I went there for dinner twice back to back. The first night was crowded so I wanted give them a second try and see if the service gets better, but seriously this place lacks service big time. No greeting and they brought my drink after I was halfway done eating. Place is not very clean either. On my second night most of the buffet items were gone, they wouldn’t refill it and yet charged me full buffet price. Only giving them two stars cause the kitchen does a much better job than the front.",Marhaba Grill,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNFX09pdmRREAE,Mediterranean restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJKfEBPPUn9ocRfeBZNdB5pMs,
,,,"Very certain! Friendly environment:) Great variety, and ver, very tasty !!! Must try!!!",Marhaba Grill,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNCbXN5M013EAE,Mediterranean restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJKfEBPPUn9ocRfeBZNdB5pMs,
,,,Great buffet,Marhaba Grill,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUQ2eWNySV9nRRAB,Mediterranean restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJKfEBPPUn9ocRfeBZNdB5pMs,
,,,"Top notch Mediterranean food and hospitality at a reasonable price. You will love the buffet here, which has items ranging from seafood and kabobs to salad and pastries. The falafel, hummus, and salmon are exceptional. Well-managed, clean, and inviting atmosphere. Very homey and family friendly as well, which comes through in the flavors of the food and the attentiveness of the staff. Compared to Marina and Holy Land, they definitely improve on quality in many ways, as the senior staff have years of experience that imbue the restaurant. We are very lucky to have Marhaba here on Eat Street in Uptown area. Can’t wait to be back.",Marhaba Grill,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURBbFk2OEhREAE,Mediterranean restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJKfEBPPUn9ocRfeBZNdB5pMs,
,,,"Delious food  -and dessert ---
awesome atmosphere
Best price for lunch only  $15...",Marhaba Grill,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUN3MHU2bUZREAE,Mediterranean restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJKfEBPPUn9ocRfeBZNdB5pMs,
,,,"Really great food and very quick service - even on a busy night. Shown in my pictures is the family platter for 2. Immense amount of food! Everything was great. Cool option to be able to get a bit of everything for a reasonable price.

I took my food to go but had a chance to look at the buffet which also looked great. Everything was literally steaming hot and fresh, constantly being refilled. Also fresh fruit and ice cream available.

Will be back for more!",Marhaba Grill,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURNcXFUWXRRRRAB,Mediterranean restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJKfEBPPUn9ocRfeBZNdB5pMs,
,,,It's a nice halal place. I like there food. There ifter test really good.,Marhaba Grill,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURRaVp6WFVnEAE,Mediterranean restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJKfEBPPUn9ocRfeBZNdB5pMs,
,,,"This is our second time having been here! I loved there salad bar. There are a great variety of Arabian (mostly Egyptian) foods. With great sweet cookies and tea! All great to me!
They could have improved there interior design though!",Marhaba Grill,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURXaWV2UTZnRRAB,Mediterranean restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJKfEBPPUn9ocRfeBZNdB5pMs,
,,,"Food is amazing, it feels like they want us to have a good time by trying lots of varieties. This is a must visit restaurant",Marhaba Grill,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURJMDdpeldBEAE,Mediterranean restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJKfEBPPUn9ocRfeBZNdB5pMs,
,,,Love love love the food. What an incredible price for all you can eat food. Lamb shank was just perfect. Fish was fall off the bone. Spices were just incredible. Place is not super pretty and ambiance is nonexistent but go for the incredible dishes.  I am still giving it a 5 star and coming back every time I am in the cities.,Marhaba Grill,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUN3Ni03WF9BRRAB,Mediterranean restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJKfEBPPUn9ocRfeBZNdB5pMs,
,,,"Brunch!!!!!!! Looooooove the Eggs Benedict.
Espresso Martinis are ON point as are all their cocktails I’ve had. Waiters always seem to be sharp and attentive when we visit. The outdoor so-cal dining vibe is really chill and fun.",PUMP Restaurant Lounge,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNPbmJXSDJnRRAB,New American restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJLUcDYq--woAR-4ky-nun8Bk,
,,,"Beautiful beautiful patio.  Great cocktails,  the friendliest servers.  Food was great, vegetarian options, red velvet cake!  Make a reservation and go.",PUMP Restaurant Lounge,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNRellUbkV3EAE,New American restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJLUcDYq--woAR-4ky-nun8Bk,
,,,Service was amazing food was delicious drinks were smooth,PUMP Restaurant Lounge,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURFLW9lVHFBRRAB,New American restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJLUcDYq--woAR-4ky-nun8Bk,
